policy,dim,slice,n,mean_r,median_r,win_rate,worst,max_consec_losers,sd,ci_lo,ci_hi,trading_days,trades_per_year,ann_dollars,thin,retired
flat_1r,symbol|month,HOOD|2025-11,6,-0.875000,-1.250000,0.166667,-1.250000,5,0.838525,-1.545960,-0.204040,5,302.400,-264600.00,1,0
flat_1r,symbol|month,HOOD|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,HOOD|2026-01,4,-1.250000,-1.250000,0.000000,-1.250000,4,0.000000,-1.250000,-1.250000,4,252.000,-315000.00,1,0
flat_1r,symbol|month,HOOD|2026-02,5,0.596154,1.000000,0.800000,-1.019231,1,0.807692,-0.111820,1.304127,5,252.000,150230.77,1,0
flat_1r,symbol|month,HOOD|2026-03,4,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.227500,0.977500,4,252.000,-31500.00,1,0
flat_1r,symbol|month,HOOD|2026-04,3,-0.500000,-1.250000,0.333333,-1.250000,2,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|month,HOOD|2026-05,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,HOOD|2026-06,5,0.575690,1.000000,0.800000,-1.121552,1,0.848621,-0.168159,1.319539,4,315.000,181342.22,1,0
flat_1r,symbol|month,HOOD|2026-07,5,0.550000,1.000000,0.800000,-1.250000,1,0.900000,-0.238885,1.338885,5,252.000,138600.00,1,0
flat_1r,symbol|month,HOOD|2026-08,2,-0.068989,-0.068989,0.500000,-1.137979,1,1.068989,-1.550533,1.412554,2,252.000,-17385.31,1,0
flat_1r,symbol|month,INTC|2025-09,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,INTC|2025-11,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,INTC|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,INTC|2026-01,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,INTC|2026-02,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,INTC|2026-03,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,INTC|2026-04,2,-1.250000,-1.250000,0.000000,-1.250000,2,0.000000,-1.250000,-1.250000,2,252.000,-315000.00,1,0
flat_1r,symbol|month,INTC|2026-05,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,INTC|2026-06,8,-0.125000,-0.125000,0.500000,-1.250000,2,1.125000,-0.904585,0.654585,8,252.000,-31500.00,1,0
flat_1r,symbol|month,INTC|2026-07,5,0.100000,1.000000,0.600000,-1.250000,1,1.102270,-0.866183,1.066183,5,252.000,25200.00,1,0
flat_1r,symbol|month,INTC|2026-08,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,IREN|2025-09,5,-0.758594,-1.206016,0.200000,-1.250000,4,0.881320,-1.531105,0.013916,5,252.000,-191165.80,1,0
flat_1r,symbol|month,IREN|2025-10,8,-0.687500,-1.250000,0.250000,-1.250000,3,0.974279,-1.362641,-0.012359,7,288.000,-198000.00,1,0
flat_1r,symbol|month,IREN|2025-11,6,0.625000,1.000000,0.833333,-1.250000,1,0.838525,-0.045960,1.295960,6,252.000,157500.00,1,0
flat_1r,symbol|month,IREN|2025-12,6,-0.500000,-1.250000,0.333333,-1.250000,2,1.060660,-1.348705,0.348705,5,302.400,-151200.00,1,0
flat_1r,symbol|month,IREN|2026-01,6,0.625000,1.000000,0.833333,-1.250000,1,0.838525,-0.045960,1.295960,6,252.000,157500.00,1,0
flat_1r,symbol|month,IREN|2026-02,7,-0.259524,-1.066667,0.428571,-1.250000,2,1.092429,-1.068807,0.549759,6,294.000,-76300.00,1,0
flat_1r,symbol|month,IREN|2026-03,8,0.156250,1.000000,0.625000,-1.250000,2,1.089277,-0.598580,0.911080,8,252.000,39375.00,1,0
flat_1r,symbol|month,IREN|2026-04,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,IREN|2026-05,6,-0.125000,-0.125000,0.500000,-1.250000,2,1.125000,-1.025187,0.775187,6,252.000,-31500.00,1,0
flat_1r,symbol|month,IREN|2026-06,6,-0.125000,-0.125000,0.500000,-1.250000,2,1.125000,-1.025187,0.775187,6,252.000,-31500.00,1,0
flat_1r,symbol|month,IREN|2026-07,5,-0.350000,-1.250000,0.400000,-1.250000,3,1.102270,-1.316183,0.616183,5,252.000,-88200.00,1,0
flat_1r,symbol|month,IREN|2026-08,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,MARA|2025-10,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,META|2025-08,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,378.000,378000.00,1,0
flat_1r,symbol|month,META|2025-10,5,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,4,315.000,315000.00,1,0
flat_1r,symbol|month,META|2025-11,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,META|2026-01,3,-0.500000,-1.250000,0.333333,-1.250000,1,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|month,META|2026-02,5,0.103634,1.000000,0.600000,-1.250000,1,1.097835,-0.858661,1.065929,5,252.000,26115.77,1,0
flat_1r,symbol|month,META|2026-03,3,-0.455515,-1.152778,0.333333,-1.213768,2,1.029506,-1.620511,0.709480,3,252.000,-114789.86,1,0
flat_1r,symbol|month,META|2026-04,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,META|2026-05,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,META|2026-06,4,-0.087694,-0.050388,0.500000,-1.250000,2,1.088973,-1.154887,0.979499,4,252.000,-22098.84,1,0
flat_1r,symbol|month,META|2026-07,7,0.099206,1.000000,0.571429,-1.250000,2,1.042511,-0.673097,0.871509,6,294.000,29166.67,1,0
flat_1r,symbol|month,META|2026-08,3,-0.500000,-1.250000,0.333333,-1.250000,2,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|month,MSFT|2025-10,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,MSFT|2025-11,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,MSFT|2026-02,4,-0.125000,-0.125000,0.500000,-1.250000,2,1.125000,-1.227500,0.977500,3,336.000,-42000.00,1,0
flat_1r,symbol|month,MSFT|2026-03,2,-1.250000,-1.250000,0.000000,-1.250000,2,0.000000,-1.250000,-1.250000,2,252.000,-315000.00,1,0
flat_1r,symbol|month,MSFT|2026-04,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,symbol|month,MSFT|2026-05,5,-0.350000,-1.250000,0.400000,-1.250000,2,1.102270,-1.316183,0.616183,4,315.000,-110250.00,1,0
flat_1r,symbol|month,MSFT|2026-06,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,MSFT|2026-07,8,-0.371679,-1.111717,0.375000,-1.250000,4,1.064589,-1.109402,0.366043,7,288.000,-107043.64,1,0
flat_1r,symbol|month,MSFT|2026-08,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,MU|2025-08,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,MU|2025-09,3,-0.446078,-1.088235,0.333333,-1.250000,1,1.024662,-1.605593,0.713436,3,252.000,-112411.76,1,0
flat_1r,symbol|month,MU|2025-10,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,MU|2025-11,6,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.598705,1.098705,4,378.000,94500.00,1,0
flat_1r,symbol|month,MU|2025-12,7,0.035714,1.000000,0.571429,-1.250000,2,1.113461,-0.789149,0.860578,6,294.000,10500.00,1,0
flat_1r,symbol|month,MU|2026-01,4,-0.018750,0.000000,0.500000,-1.075000,2,1.019095,-1.017463,0.979963,4,252.000,-4725.00,1,0
flat_1r,symbol|month,MU|2026-02,6,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.598705,1.098705,5,302.400,75600.00,1,0
flat_1r,symbol|month,MU|2026-03,12,0.250000,1.000000,0.666667,-1.250000,2,1.060660,-0.350125,0.850125,11,274.909,68727.27,1,0
flat_1r,symbol|month,MU|2026-04,10,0.125000,1.000000,0.600000,-1.250000,2,1.073837,-0.540571,0.790571,8,315.000,39375.00,1,0
flat_1r,symbol|month,MU|2026-05,9,-0.242487,-1.182380,0.444444,-1.250000,3,1.111497,-0.968665,0.483691,9,252.000,-61106.65,1,0
flat_1r,symbol|month,MU|2026-06,5,0.102151,1.000000,0.600000,-1.250000,2,1.099641,-0.861727,1.066029,5,252.000,25742.01,1,0
flat_1r,symbol|month,MU|2026-07,7,-0.607143,-1.250000,0.285714,-1.250000,5,1.016446,-1.360137,0.145851,6,294.000,-178500.00,1,0
flat_1r,symbol|month,MU|2026-08,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,NFLX|2025-08,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,NFLX|2025-09,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,NFLX|2025-10,1,-1.048649,-1.048649,0.000000,-1.048649,1,0.000000,-1.048649,-1.048649,1,252.000,-264259.46,1,0
flat_1r,symbol|month,NFLX|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,NFLX|2026-01,1,-1.028571,-1.028571,0.000000,-1.028571,1,0.000000,-1.028571,-1.028571,1,252.000,-259200.00,1,0
flat_1r,symbol|month,NFLX|2026-02,2,-0.013158,-0.013158,0.500000,-1.026316,1,1.013158,-1.417323,1.391007,2,252.000,-3315.79,1,0
flat_1r,symbol|month,NFLX|2026-03,3,-0.388480,-1.062500,0.333333,-1.102941,2,0.981943,-1.499653,0.722692,3,252.000,-97897.06,1,0
flat_1r,symbol|month,NFLX|2026-04,2,-1.178449,-1.178449,0.000000,-1.250000,2,0.071551,-1.277614,-1.079285,2,252.000,-296969.19,1,0
flat_1r,symbol|month,NFLX|2026-06,4,0.437500,1.000000,0.750000,-1.250000,1,0.974279,-0.517293,1.392293,4,252.000,110250.00,1,0
flat_1r,symbol|month,NFLX|2026-07,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,NVDA|2025-09,4,-1.116508,-1.089492,0.000000,-1.250000,4,0.081196,-1.196081,-1.036936,3,336.000,-375146.85,1,0
flat_1r,symbol|month,NVDA|2025-10,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,NVDA|2025-11,4,0.437500,1.000000,0.750000,-1.250000,1,0.974279,-0.517293,1.392293,2,504.000,220500.00,1,0
flat_1r,symbol|month,NVDA|2025-12,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,NVDA|2026-01,2,-0.112625,-0.112625,0.500000,-1.225250,1,1.112625,-1.654645,1.429395,2,252.000,-28381.50,1,0
flat_1r,symbol|month,NVDA|2026-02,3,-1.205426,-1.250000,0.000000,-1.250000,3,0.063037,-1.276759,-1.134094,3,252.000,-303767.44,1,0
flat_1r,symbol|month,NVDA|2026-03,4,-0.116739,-0.108478,0.500000,-1.250000,2,1.116800,-1.211203,0.977725,4,252.000,-29418.22,1,0
flat_1r,symbol|month,NVDA|2026-05,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,NVDA|2026-06,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,NVDA|2026-07,9,0.000000,1.000000,0.555556,-1.250000,2,1.118034,-0.730449,0.730449,7,324.000,0.00,1,0
flat_1r,symbol|month,NVDA|2026-08,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,symbol|month,ORCL|2025-09,11,-0.387955,-1.021234,0.363636,-1.250000,3,1.052724,-1.010075,0.234165,7,396.000,-153630.10,1,0
flat_1r,symbol|month,ORCL|2025-10,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,ORCL|2025-11,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,symbol|month,ORCL|2025-12,7,0.376246,1.000000,0.714286,-1.250000,1,0.986889,-0.354852,1.107344,5,352.800,132739.53,1,0
flat_1r,symbol|month,ORCL|2026-01,3,-0.442405,-1.077216,0.333333,-1.250000,2,1.022371,-1.599327,0.714516,3,252.000,-111486.12,1,0
flat_1r,symbol|month,ORCL|2026-02,3,-1.203704,-1.250000,0.000000,-1.250000,3,0.065473,-1.277793,-1.129614,2,378.000,-455000.00,1,0
flat_1r,symbol|month,ORCL|2026-03,5,-1.229412,-1.250000,0.000000,-1.250000,5,0.041176,-1.265505,-1.193319,4,315.000,-387264.71,1,0
flat_1r,symbol|month,ORCL|2026-04,5,0.131130,1.000000,0.600000,-1.250000,1,1.065281,-0.802630,1.064891,5,252.000,33044.83,1,0
flat_1r,symbol|month,ORCL|2026-05,11,-0.022727,1.000000,0.545455,-1.250000,2,1.120342,-0.684807,0.639352,8,346.500,-7875.00,1,0
flat_1r,symbol|month,ORCL|2026-06,5,-1.250000,-1.250000,0.000000,-1.250000,5,0.000000,-1.250000,-1.250000,4,315.000,-393750.00,1,0
flat_1r,symbol|month,ORCL|2026-07,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,ORCL|2026-08,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,1,504.000,-63000.00,1,0
flat_1r,symbol|month,PLTR|2025-08,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,PLTR|2025-10,5,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,5,252.000,252000.00,1,0
flat_1r,symbol|month,PLTR|2025-11,6,-0.500000,-1.250000,0.333333,-1.250000,3,1.060660,-1.348705,0.348705,4,378.000,-189000.00,1,0
flat_1r,symbol|month,PLTR|2025-12,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,PLTR|2026-01,8,0.176190,1.000000,0.625000,-1.250000,1,1.064530,-0.561491,0.913872,8,252.000,44400.00,1,0
flat_1r,symbol|month,PLTR|2026-02,4,-0.615720,-1.106441,0.250000,-1.250000,2,0.937701,-1.534668,0.303227,4,252.000,-155161.54,1,0
flat_1r,symbol|month,PLTR|2026-03,6,-0.481918,-1.195755,0.333333,-1.250000,2,1.048576,-1.320954,0.357117,5,302.400,-145732.08,1,0
flat_1r,symbol|month,PLTR|2026-04,5,0.550000,1.000000,0.800000,-1.250000,1,0.900000,-0.238885,1.338885,5,252.000,138600.00,1,0
flat_1r,symbol|month,PLTR|2026-05,7,-0.596639,-1.250000,0.285714,-1.250000,2,1.010109,-1.344938,0.151660,6,294.000,-175411.76,1,0
flat_1r,symbol|month,PLTR|2026-06,7,0.066227,1.000000,0.571429,-1.250000,1,1.078857,-0.733002,0.865455,7,252.000,16689.13,1,0
flat_1r,symbol|month,PLTR|2026-07,6,-0.104165,-0.062496,0.500000,-1.250000,2,1.104951,-0.988311,0.779980,6,252.000,-26249.67,1,0
flat_1r,symbol|month,PLTR|2026-08,4,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,4,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2025-08,1,-1.069150,-1.069150,0.000000,-1.069150,1,0.000000,-1.069150,-1.069150,1,252.000,-269425.76,1,0
flat_1r,symbol|month,QQQ|2025-10,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2025-11,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2026-01,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2026-02,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,QQQ|2026-06,3,-0.464286,-1.142857,0.333333,-1.250000,1,1.036330,-1.637003,0.708432,3,252.000,-117000.00,1,0
flat_1r,symbol|month,SOFI|2025-10,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,SOFI|2026-02,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,SOFI|2026-05,1,-1.217391,-1.217391,0.000000,-1.217391,1,0.000000,-1.217391,-1.217391,1,252.000,-306782.61,1,0
flat_1r,symbol|month,SOFI|2026-07,1,-1.068966,-1.068966,0.000000,-1.068966,1,0.000000,-1.068966,-1.068966,1,252.000,-269379.31,1,0
flat_1r,symbol|month,TSLA|2025-08,2,-0.113545,-0.113545,0.500000,-1.227090,1,1.113545,-1.656839,1.429750,1,504.000,-57226.65,1,0
flat_1r,symbol|month,TSLA|2025-09,3,-0.500000,-1.250000,0.333333,-1.250000,2,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|month,TSLA|2025-10,8,-0.682935,-1.250000,0.250000,-1.250000,6,0.971715,-1.356299,-0.009571,6,336.000,-229466.29,1,0
flat_1r,symbol|month,TSLA|2025-11,10,0.325000,1.000000,0.700000,-1.250000,1,1.031080,-0.314070,0.964070,8,315.000,102375.00,1,0
flat_1r,symbol|month,TSLA|2025-12,11,0.399124,1.000000,0.727273,-1.250000,2,0.981574,-0.180949,0.979197,9,308.000,122930.20,1,0
flat_1r,symbol|month,TSLA|2026-01,3,-1.208538,-1.200615,0.000000,-1.250000,3,0.031127,-1.243762,-1.173315,3,252.000,-304551.64,1,0
flat_1r,symbol|month,TSLA|2026-02,5,-0.350000,-1.250000,0.400000,-1.250000,2,1.102270,-1.316183,0.616183,5,252.000,-88200.00,1,0
flat_1r,symbol|month,TSLA|2026-03,4,0.437500,1.000000,0.750000,-1.250000,1,0.974279,-0.517293,1.392293,4,252.000,110250.00,1,0
flat_1r,symbol|month,TSLA|2026-04,5,0.100000,1.000000,0.600000,-1.250000,1,1.102270,-0.866183,1.066183,5,252.000,25200.00,1,0
flat_1r,symbol|month,TSLA|2026-05,6,-0.125000,-0.125000,0.500000,-1.250000,3,1.125000,-1.025187,0.775187,4,378.000,-47250.00,1,0
flat_1r,symbol|month,TSLA|2026-06,4,-0.077646,-0.047138,0.500000,-1.216306,2,1.078509,-1.134584,0.979293,4,252.000,-19566.69,1,0
flat_1r,symbol|month,TSLA|2026-07,7,-0.553302,-1.110738,0.285714,-1.250000,5,0.984864,-1.282899,0.176296,7,252.000,-139431.98,1,0
flat_1r,symbol|month,TSLA|2026-08,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,378.000,378000.00,1,0
flat_1r,symbol|month,TSM|2025-09,3,0.250000,1.000000,0.666667,-1.250000,1,1.060660,-0.950250,1.450250,3,252.000,63000.00,1,0
flat_1r,symbol|month,TSM|2025-10,3,-0.460526,-1.131579,0.333333,-1.250000,2,1.033879,-1.630471,0.709418,3,252.000,-116052.63,1,0
flat_1r,symbol|month,TSM|2025-11,6,-0.875000,-1.250000,0.166667,-1.250000,5,0.838525,-1.545960,-0.204040,5,302.400,-264600.00,1,0
flat_1r,symbol|month,TSM|2025-12,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|month,TSM|2026-01,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,TSM|2026-02,4,-0.631667,-1.138333,0.250000,-1.250000,3,0.946445,-1.559183,0.295850,3,336.000,-212240.00,1,0
flat_1r,symbol|month,TSM|2026-03,5,0.597425,1.000000,0.800000,-1.012876,1,0.805150,-0.108320,1.303170,4,315.000,188188.84,1,0
flat_1r,symbol|month,TSM|2026-04,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,symbol|month,TSM|2026-05,5,-0.106885,-0.202086,0.400000,-1.250000,3,0.971357,-0.958318,0.744547,5,252.000,-26935.08,1,0
flat_1r,symbol|month,TSM|2026-06,3,-1.223958,-1.250000,0.000000,-1.250000,3,0.036828,-1.265634,-1.182283,3,252.000,-308437.50,1,0
flat_1r,symbol|month,TSM|2026-07,6,-0.312801,-0.688402,0.333333,-1.250000,4,0.985963,-1.101735,0.476134,6,252.000,-78825.76,1,0
flat_1r,symbol|month,TSM|2026-08,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|month,UBER|2025-09,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2025-10,5,-0.760526,-1.250000,0.200000,-1.250000,3,0.883576,-1.535015,0.013962,5,252.000,-191652.63,1,0
flat_1r,symbol|month,UBER|2025-11,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2026-01,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2026-02,5,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,5,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2026-03,5,-0.324000,-1.120000,0.400000,-1.250000,2,1.082083,-1.272488,0.624488,5,252.000,-81648.00,1,0
flat_1r,symbol|month,UBER|2026-04,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2026-06,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,symbol|month,UBER|2026-07,1,-1.034884,-1.034884,0.000000,-1.034884,1,0.000000,-1.034884,-1.034884,1,252.000,-260790.70,1,0
flat_1r,symbol|quarter,AAPL|2025-Q3,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|quarter,AAPL|2026-Q1,5,0.100000,1.000000,0.600000,-1.250000,2,1.102270,-0.866183,1.066183,5,252.000,25200.00,1,0
flat_1r,symbol|quarter,AAPL|2026-Q2,7,0.385504,1.000000,0.714286,-1.250000,1,0.973051,-0.335342,1.106350,6,294.000,113338.24,1,0
flat_1r,symbol|quarter,AAPL|2026-Q3,5,0.482154,1.000000,0.800000,-1.250000,1,0.875986,-0.285681,1.249990,5,252.000,121502.89,1,0
flat_1r,symbol|quarter,AMD|2025-Q3,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|quarter,AMD|2025-Q4,20,-0.113027,-0.005273,0.500000,-1.250000,4,1.114186,-0.601341,0.375286,13,387.692,-43819.81,0,0
flat_1r,symbol|quarter,AMD|2026-Q1,14,-0.268750,-1.131250,0.428571,-1.250000,5,1.100373,-0.845161,0.307661,12,294.000,-79012.50,1,0
flat_1r,symbol|quarter,AMD|2026-Q2,18,0.250000,1.000000,0.666667,-1.250000,2,1.060660,-0.240000,0.740000,16,283.500,70875.00,1,0
flat_1r,symbol|quarter,AMD|2026-Q3,11,0.181818,1.000000,0.636364,-1.250000,2,1.082353,-0.457811,0.821448,8,346.500,63000.00,1,0
flat_1r,symbol|quarter,AMZN|2025-Q3,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|quarter,AMZN|2025-Q4,3,-0.500000,-1.250000,0.333333,-1.250000,1,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|quarter,AMZN|2026-Q1,8,0.718750,1.000000,0.875000,-1.250000,1,0.744118,0.203103,1.234397,8,252.000,181125.00,1,0
flat_1r,symbol|quarter,AMZN|2026-Q2,7,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,7,252.000,252000.00,1,0
flat_1r,symbol|quarter,AMZN|2026-Q3,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|quarter,AVGO|2025-Q3,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|quarter,AVGO|2025-Q4,7,0.035714,1.000000,0.571429,-1.250000,3,1.113461,-0.789149,0.860578,7,252.000,9000.00,1,0
flat_1r,symbol|quarter,AVGO|2026-Q1,17,0.221410,1.000000,0.647059,-1.250000,2,1.054890,-0.280053,0.722873,16,267.750,59282.60,1,0
flat_1r,symbol|quarter,AVGO|2026-Q2,15,0.261671,1.000000,0.666667,-1.250000,2,1.044937,-0.267140,0.790482,13,290.769,76085.98,1,0
