sym,day,entry_i,side,sgrade,book_r,clock_st_100_trail,clock_st_30_70,clock_st_30_70_be,clock_st_50_50,clock_st_50_50_be,clock_st_70_30,clock_st_70_30_be,clock_st_50_25x4r_25,clock_st_50_25x4r_25_be,clock_st_50_20x4r_20x5r,clock_st_50_20x4r_20x5r_be,clock_st_30_30x4r_30x5r,clock_st_30_30x4r_30x5r_be,clock_st_100_trail_be,clock_oracle_stopped,clock_oracle_best_close,clock_oracle_MFE,noclock_st_100_trail,noclock_st_30_70,noclock_st_30_70_be,noclock_st_50_50,noclock_st_50_50_be,noclock_st_70_30,noclock_st_70_30_be,noclock_st_50_25x4r_25,noclock_st_50_25x4r_25_be,noclock_st_50_20x4r_20x5r,noclock_st_50_20x4r_20x5r_be,noclock_st_30_30x4r_30x5r,noclock_st_30_30x4r_30x5r_be,noclock_st_100_trail_be,noclock_oracle_stopped,noclock_oracle_best_close,noclock_oracle_MFE
ORCL,2024-11-13,40,L,A,-1.000,-0.557,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-0.114,0.014,1.781,2.029,-0.557,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-1.086,-0.114,0.014,6.743,6.829
ORCL,2025-01-28,72,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.446,-0.446,1.535,1.804,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.446,-0.446,1.535,1.804
ORCL,2025-01-29,61,S,S,-1.000,-0.500,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-0.103,1.292,1.292,1.646,-0.500,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,-0.103,1.292,1.417,1.707
ORCL,2025-02-24,20,S,A,3.946,9.393,8.370,8.370,7.687,7.687,7.005,7.005,6.339,6.339,5.730,5.730,5.434,5.434,9.393,13.750,13.750,14.393,9.393,8.370,8.370,7.687,7.687,7.005,7.005,6.339,6.339,5.730,5.730,5.434,5.434,9.393,13.750,13.750,14.393
ORCL,2025-03-12,18,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.088,3.147,3.259,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.088,3.147,3.259
ORCL,2025-03-17,21,L,A,0.940,0.265,0.644,0.644,0.897,0.897,1.150,1.150,0.897,0.897,0.897,0.897,0.644,0.644,0.265,3.265,3.265,3.529,0.265,0.644,0.644,0.897,0.897,1.150,1.150,0.897,0.897,0.897,0.897,0.644,0.644,0.265,3.265,6.206,6.324
ORCL,2025-03-24,36,S,A,0.899,-0.467,0.043,0.335,0.383,0.592,0.723,0.848,0.383,0.592,0.383,0.592,0.043,0.335,-0.357,1.983,1.983,2.367,-0.467,0.043,0.335,0.383,0.592,0.723,0.848,0.383,0.592,0.383,0.592,0.043,0.335,-0.357,1.983,3.317,3.500
ORCL,2025-03-31,22,S,C,0.776,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-0.490,0.333,1.042,1.542,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-1.042,-0.490,0.333,1.042,1.542
ORCL,2025-04-04,84,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.568,1.182,1.182,1.545,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.568,1.182,2.409,2.591
ORCL,2025-04-08,14,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.349,1.605,1.930,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.349,20.930,21.105
ORCL,2025-07-02,24,L,C,1.218,9.870,6.967,6.967,5.033,5.033,3.098,3.098,3.565,3.565,2.885,2.885,3.746,3.746,9.870,10.163,10.163,10.304,14.859,10.460,10.460,7.527,7.527,4.595,4.595,4.812,4.812,3.384,3.384,4.245,4.245,14.859,26.620,26.620,29.674
ORCL,2025-07-14,20,S,C,0.916,-0.012,0.511,0.511,0.860,0.860,1.209,1.209,0.860,0.860,0.860,0.860,0.511,0.511,-0.012,2.195,2.195,3.146,-0.012,0.511,0.511,0.860,0.860,1.209,1.209,0.860,0.860,0.860,0.860,0.511,0.511,-0.012,2.195,2.195,3.146
ORCL,2025-07-22,10,S,A,2.132,5.667,4.763,4.763,4.160,4.160,3.557,3.557,3.743,3.743,3.693,3.693,4.063,4.063,5.667,7.028,7.028,7.667,5.667,4.763,4.763,4.160,4.160,3.557,3.557,3.743,3.743,3.693,3.693,4.063,4.063,5.667,7.028,7.028,7.667
ORCL,2025-09-04,18,S,C,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.064,0.173,0.600,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.064,0.173,0.600
ORCL,2025-09-05,22,S,C,1.159,0.500,0.671,0.671,0.785,0.785,0.899,0.899,0.785,0.785,0.785,0.785,0.671,0.671,-0.432,2.106,2.106,2.178,0.500,0.671,0.671,0.785,0.785,0.899,0.899,0.785,0.785,0.785,0.785,0.671,0.671,-0.432,2.106,2.106,2.178
ORCL,2025-09-08,85,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.024,-0.024,-0.024,0.405,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.024,-0.024,2.833,2.929
ORCL,2025-09-30,18,S,C,1.600,1.059,1.119,1.119,1.158,1.158,1.198,1.198,1.158,1.158,1.158,1.158,1.119,1.119,1.059,3.659,3.659,3.676,1.059,1.119,1.119,1.158,1.158,1.198,1.198,1.158,1.158,1.158,1.158,1.119,1.119,1.059,3.659,4.247,4.365
ORCL,2025-10-10,60,L,A,2.163,4.676,4.204,4.204,3.890,3.890,3.575,3.575,3.721,3.721,3.819,3.819,4.099,4.099,4.676,5.985,5.985,7.029,4.676,4.204,4.204,3.890,3.890,3.575,3.575,3.721,3.721,3.819,3.819,4.099,4.099,4.676,5.985,5.985,7.029
ORCL,2025-10-22,61,S,A,1.025,0.379,0.368,0.368,0.361,0.361,0.353,0.353,0.361,0.361,0.361,0.361,0.368,0.368,-0.212,1.540,1.540,1.960,0.379,0.368,0.368,0.361,0.361,0.353,0.353,0.361,0.361,0.361,0.361,0.368,0.368,-0.212,1.540,2.444,2.899
ORCL,2025-10-29,11,S,A,0.661,2.094,1.631,1.631,1.323,1.323,1.015,1.015,1.323,1.323,1.323,1.323,1.631,1.631,-0.203,3.875,3.875,3.969,2.094,1.631,1.631,1.323,1.323,1.015,1.015,1.323,1.323,1.323,1.323,1.631,1.631,-0.203,3.875,3.875,3.969
ORCL,2025-11-03,30,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.450,9.875,10.050,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.450,9.875,10.050
ORCL,2025-11-10,29,S,A,-1.000,-0.260,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-0.260,1.700,5.840,6.030,-0.260,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-0.260,1.700,13.160,13.580
ORCL,2025-11-13,54,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.542,1.028,8.417,9.583,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.542,1.028,21.528,22.000
ORCL,2025-12-08,8,L,C,4.403,0.917,1.372,1.372,1.676,1.676,1.980,1.980,2.447,2.447,3.109,3.109,3.522,3.522,0.917,6.292,6.292,7.028,0.917,1.372,1.372,1.676,1.676,1.980,1.980,2.447,2.447,3.109,3.109,3.522,3.522,0.917,6.292,6.292,7.028
ORCL,2025-12-24,30,L,C,-1.000,0.340,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,0.340,1.370,1.370,1.720,0.340,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.340,1.370,2.530,2.640
ORCL,2026-01-06,18,S,C,-1.000,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-0.478,-0.478,-0.075,0.486,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-0.478,-0.478,-0.075,0.486
ORCL,2026-01-23,50,L,A,1.713,0.988,1.186,1.186,1.319,1.319,1.451,1.451,1.319,1.319,1.319,1.319,1.186,1.186,0.988,4.888,4.888,5.150,0.988,1.186,1.186,1.319,1.319,1.451,1.451,1.319,1.319,1.319,1.319,1.186,1.186,0.988,8.137,8.137,8.350
ORCL,2026-01-29,19,S,C,2.803,9.934,9.508,9.508,9.224,9.224,8.939,8.939,7.740,7.740,7.050,7.050,6.247,6.247,9.934,12.421,12.421,12.684,9.934,9.508,9.508,9.224,9.224,8.939,8.939,7.740,7.740,7.050,7.050,6.247,6.247,9.934,12.421,12.421,12.684
ORCL,2026-02-10,44,L,C,3.661,6.012,4.599,4.599,3.657,3.657,2.715,2.715,3.154,3.154,3.052,3.052,3.692,3.692,-0.186,10.186,10.186,10.209,5.465,4.216,4.216,3.384,3.384,2.551,2.551,3.017,3.017,2.998,2.998,3.637,3.637,-0.186,10.186,10.186,10.209
ORCL,2026-02-12,11,S,C,-1.000,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,3.411,3.800,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,8.978,9.244
ORCL,2026-03-05,12,L,S,-1.000,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-0.029,-0.029,3.713,4.088,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-0.029,-0.029,3.713,4.088
ORCL,2026-03-09,14,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.007,3.266,3.891,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.007,3.266,3.891
ORCL,2026-03-11,66,S,A,4.186,0.000,1.332,1.332,2.220,2.220,3.108,3.108,3.220,3.220,4.020,4.020,4.032,4.032,0.000,6.240,6.240,7.120,0.000,1.332,1.332,2.220,2.220,3.108,3.108,3.220,3.220,4.020,4.020,4.032,4.032,0.000,6.240,22.967,23.120
ORCL,2026-03-13,37,S,C,3.782,2.400,2.808,2.808,3.080,3.080,3.352,3.352,3.480,3.480,3.400,3.400,3.288,3.288,2.400,13.600,13.600,13.920,2.400,2.808,2.808,3.080,3.080,3.352,3.352,3.480,3.480,3.400,3.400,3.288,3.288,2.400,19.120,19.120,19.400
ORCL,2026-04-08,73,S,C,3.476,3.479,2.800,2.800,2.348,2.348,1.896,1.896,2.478,2.478,2.757,2.757,3.413,3.413,3.479,5.217,5.217,5.848,4.348,3.409,3.409,2.783,2.783,2.157,2.157,2.696,2.696,2.843,2.843,3.500,3.500,4.348,5.652,9.783,10.043
ORCL,2026-04-15,10,L,C,4.471,2.455,2.518,2.518,2.561,2.561,2.603,2.603,2.947,2.947,3.379,3.379,3.745,3.745,2.455,8.455,8.455,9.030,2.455,2.518,2.518,2.561,2.561,2.603,2.603,2.947,2.947,3.379,3.379,3.745,3.745,2.455,9.091,9.091,9.576
ORCL,2026-04-27,25,S,A,2.518,0.955,1.403,1.403,1.701,1.701,1.999,1.999,1.701,1.701,1.701,1.701,1.403,1.403,0.955,3.143,3.143,3.232,0.955,1.403,1.403,1.701,1.701,1.999,1.999,1.701,1.701,1.701,1.701,1.403,1.403,0.955,3.143,3.143,3.232
ORCL,2026-04-29,5,S,A,-1.000,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-0.132,0.420,0.420,1.396,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-0.132,0.420,0.420,1.396
ORCL,2026-05-04,15,L,A,1.816,1.382,1.455,1.455,1.503,1.503,1.552,1.552,1.503,1.503,1.503,1.503,1.455,1.455,1.382,6.151,6.151,6.316,1.382,1.455,1.455,1.503,1.503,1.552,1.552,1.503,1.503,1.503,1.503,1.455,1.455,1.382,6.671,6.671,6.750
ORCL,2026-05-15,23,L,C,2.300,-1.250,-0.071,-0.071,0.715,0.715,1.501,1.501,0.715,0.715,0.715,0.715,-0.071,-0.071,-1.250,2.680,6.700,6.700,-1.250,-0.071,-0.071,0.715,0.715,1.501,1.501,0.715,0.715,0.715,0.715,-0.071,-0.071,-1.250,2.680,9.660,9.660
ORCL,2026-05-20,8,S,A,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.028,1.358,1.358,2.583,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.028,1.358,1.358,2.583
ORCL,2026-05-29,71,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.869,-0.869,5.476,5.833,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.869,-0.869,19.988,20.905
ORCL,2026-06-01,56,L,A,3.902,5.217,5.146,5.146,5.098,5.098,5.050,5.050,4.793,4.793,4.811,4.811,4.715,4.715,5.217,12.000,12.000,12.804,5.217,5.146,5.146,5.098,5.098,5.050,5.050,4.793,4.793,4.811,4.811,4.715,4.715,5.217,37.522,37.522,37.761
ORCL,2026-06-08,31,S,C,3.618,-0.522,0.109,0.109,0.529,0.529,0.949,0.949,1.659,1.659,1.433,1.433,1.465,1.465,-0.522,3.566,3.566,4.392,-0.522,0.109,0.109,0.529,0.529,0.949,0.949,1.659,1.659,1.433,1.433,1.465,1.465,-0.522,3.566,3.566,4.392
ORCL,2026-06-09,63,S,C,4.168,5.037,6.438,6.438,7.373,7.373,8.307,8.307,7.113,7.113,7.158,7.158,6.116,6.116,-0.156,9.708,9.708,10.413,5.037,6.438,6.438,7.373,7.373,8.307,8.307,7.113,7.113,7.158,7.158,6.116,6.116,-0.156,29.458,29.458,30.125
ORCL,2026-06-16,31,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.632,0.412,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.632,0.412
ORCL,2026-07-06,11,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.703,3.851,4.189,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.703,3.851,4.189
ORCL,2026-08-04,12,L,C,-1.000,0.806,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.806,2.645,6.516,6.871,0.806,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.806,2.645,18.032,18.161
ORCL,2026-08-06,27,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.337,0.122,3.541,3.735,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.337,0.122,3.541,3.735
QQQ,2025-03-20,36,L,S,1.800,2.709,2.218,2.218,1.891,1.891,1.564,1.564,2.214,2.214,2.149,2.149,2.605,2.605,2.709,4.909,4.909,5.073,2.709,2.218,2.218,1.891,1.891,1.564,1.564,2.214,2.214,2.149,2.149,2.605,2.605,2.709,4.909,4.909,5.073
QQQ,2025-03-28,76,S,C,0.457,0.647,0.673,0.673,0.690,0.690,0.707,0.707,0.690,0.690,0.690,0.690,0.673,0.673,-0.307,0.733,0.733,1.133,0.280,0.416,0.416,0.507,0.507,0.597,0.597,0.507,0.507,0.507,0.507,0.416,0.416,-0.307,5.973,5.973,6.133
QQQ,2025-04-07,11,S,A,1.257,-1.250,-0.469,-0.015,0.052,0.376,0.573,0.767,0.052,0.376,0.052,0.376,-0.469,-0.015,-0.602,2.044,2.044,2.752,-1.250,-0.469,-0.015,0.052,0.376,0.573,0.767,0.052,0.376,0.052,0.376,-0.469,-0.015,-0.602,2.044,2.044,2.752
QQQ,2025-04-23,7,L,A,2.262,1.509,1.169,1.169,0.942,0.942,0.715,0.715,0.942,0.942,0.942,0.942,1.169,1.169,1.509,3.458,3.458,3.534,1.509,1.169,1.169,0.942,0.942,0.715,0.715,0.942,0.942,0.942,0.942,1.169,1.169,1.509,3.458,3.458,3.534
QQQ,2025-10-29,84,L,C,-1.000,-0.563,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.194,-0.075,-0.075,0.097,-0.563,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-0.194,0.149,0.254,0.522
QQQ,2025-11-06,19,S,C,1.516,3.840,3.122,3.122,2.644,2.644,2.165,2.165,2.684,2.684,2.907,2.907,3.518,3.518,3.840,8.457,8.457,8.777,3.840,3.122,3.122,2.644,2.644,2.165,2.165,2.684,2.684,2.907,2.907,3.518,3.518,3.840,10.936,10.936,11.149
QQQ,2026-01-14,6,S,C,0.842,0.862,0.867,0.867,0.865,0.865,0.864,0.864,0.865,0.865,0.865,0.865,0.867,0.867,-0.146,4.223,4.223,4.315,0.862,0.867,0.867,0.865,0.865,0.864,0.864,0.865,0.865,0.865,0.865,0.867,0.867,-0.146,5.146,5.146,5.231
QQQ,2026-06-24,17,S,A,0.538,-1.250,-0.898,-0.898,-0.663,-0.663,-0.428,-0.428,-0.663,-0.663,-0.663,-0.663,-0.898,-0.898,-0.076,1.424,1.890,2.653,-1.250,-0.898,-0.898,-0.663,-0.663,-0.428,-0.428,-0.663,-0.663,-0.663,-0.663,-0.898,-0.898,-0.076,1.424,8.034,8.102
QQQ,2026-06-29,52,S,C,-1.000,-0.571,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-0.571,1.845,1.845,2.488,-0.571,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-1.155,-0.571,1.845,1.845,2.488
SPY,2025-04-04,64,S,S,0.870,2.823,2.107,2.107,1.630,1.630,1.153,1.153,1.924,1.924,2.301,2.301,3.114,3.114,2.823,6.104,6.104,6.344,2.823,2.107,2.107,1.630,1.630,1.153,1.153,1.924,1.924,2.301,2.301,3.114,3.114,2.823,6.104,11.385,11.542
SPY,2025-04-07,11,S,A,1.825,-1.250,-0.362,0.100,0.230,0.560,0.822,1.020,0.230,0.560,0.230,0.560,-0.362,0.100,-0.590,2.570,2.570,3.410,-1.250,-0.362,0.100,0.230,0.560,0.822,1.020,0.230,0.560,0.230,0.560,-0.362,0.100,-0.590,2.570,2.570,3.410
SPY,2025-07-09,72,S,A,1.282,1.145,0.942,0.942,0.806,0.806,0.671,0.671,0.806,0.806,0.806,0.806,0.942,0.942,-0.024,1.637,1.637,1.855,0.355,0.389,0.389,0.411,0.411,0.434,0.434,0.411,0.411,0.411,0.411,0.389,0.389,-0.024,1.968,1.968,2.112
SPY,2026-02-13,52,S,A,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.031,-0.031,0.122,0.633,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.031,-0.031,1.296,1.398
IWM,2024-09-18,9,L,C,0.274,0.239,0.197,0.197,0.169,0.169,0.141,0.141,0.169,0.169,0.169,0.169,0.197,0.197,-0.028,0.789,0.789,0.880,0.239,0.197,0.197,0.169,0.169,0.141,0.141,0.169,0.169,0.169,0.169,0.197,0.197,-0.028,0.789,7.000,7.366
IWM,2025-04-02,30,L,C,1.412,0.439,0.523,0.523,0.579,0.579,0.635,0.635,0.579,0.579,0.579,0.579,0.523,0.523,0.439,3.246,3.246,3.281,0.439,0.523,0.523,0.579,0.579,0.635,0.635,0.579,0.579,0.579,0.579,0.523,0.523,0.439,7.518,7.518,7.614
IWM,2025-08-01,78,S,C,-1.000,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.359,1.359,1.538,0.923,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.923,2.538,2.538,2.615
IWM,2026-02-05,52,S,C,1.713,1.963,1.874,1.874,1.815,1.815,1.756,1.756,1.815,1.815,1.815,1.815,1.874,1.874,1.963,2.852,2.852,3.056,1.963,1.874,1.874,1.815,1.815,1.756,1.756,1.815,1.815,1.815,1.815,1.874,1.874,1.963,3.315,6.222,6.370
IWM,2026-02-11,25,S,S,1.259,5.648,4.181,4.181,3.204,3.204,2.226,2.226,2.792,2.792,2.744,2.744,3.493,3.493,5.648,7.296,7.296,7.426,5.648,4.181,4.181,3.204,3.204,2.226,2.226,2.792,2.792,2.744,2.744,3.493,3.493,5.648,7.296,7.296,7.426
SOFI,2025-10-24,10,L,A,-1.000,-0.875,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.792,1.499,1.499,1.667,-0.875,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.792,1.499,1.499,1.667
SOFI,2026-02-20,41,S,C,1.667,-0.045,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,-0.045,2.409,2.409,2.545,-0.045,2.741,2.741,2.932,2.932,3.123,3.123,3.318,3.318,3.241,3.241,3.205,3.205,-0.045,4.136,4.136,4.409
COIN,2024-08-21,19,S,C,-1.000,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-0.818,0.924,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-0.818,0.924
COIN,2024-08-23,37,L,S,5.379,4.796,4.984,4.984,5.109,5.109,5.234,5.234,5.109,5.109,5.109,5.109,4.984,4.984,4.796,8.904,8.904,9.827,4.796,4.984,4.984,5.109,5.109,5.234,5.234,5.109,5.109,5.109,5.109,4.984,4.984,4.796,8.904,15.404,15.577
COIN,2024-09-12,10,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.438,1.359,12.859,13.469,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.438,1.359,20.386,20.594
COIN,2024-09-13,33,L,S,2.667,2.046,2.194,2.194,2.292,2.292,2.390,2.390,2.780,2.780,2.682,2.682,2.780,2.780,2.046,3.852,4.241,4.519,2.046,2.194,2.194,2.292,2.292,2.390,2.390,2.780,2.780,2.682,2.682,2.780,2.780,2.046,3.852,9.907,9.963
COIN,2024-09-16,34,L,C,0.938,-0.875,-0.155,-0.155,0.325,0.325,0.805,0.805,0.325,0.325,0.325,0.325,-0.155,-0.155,-0.025,2.975,2.975,3.125,-0.875,-0.155,-0.155,0.325,0.325,0.805,0.805,0.325,0.325,0.325,0.325,-0.155,-0.155,-0.025,2.975,6.911,7.100
COIN,2024-09-17,23,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.333,0.138,0.138,1.564,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.333,0.138,3.718,4.641
COIN,2024-09-20,58,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.189,0.365,1.146,1.730,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.189,0.365,10.595,11.436
COIN,2024-10-01,74,S,C,3.157,1.486,1.786,1.786,1.986,1.986,2.186,2.186,1.986,1.986,1.986,1.986,1.786,1.786,1.486,2.514,2.514,3.714,1.486,1.786,1.786,1.986,1.986,2.186,2.186,1.986,1.986,1.986,1.986,1.786,1.786,1.486,8.714,16.745,17.486
COIN,2024-10-07,39,L,C,2.097,1.000,1.336,1.336,1.559,1.559,1.783,1.783,1.559,1.559,1.559,1.559,1.336,1.336,-0.237,3.405,3.405,3.912,1.000,1.336,1.336,1.559,1.559,1.783,1.783,1.559,1.559,1.559,1.559,1.336,1.336,-0.237,3.405,3.405,3.912
