sym,day,entry_i,side,sgrade,book_r,clock_flat_1r,clock_flat_2r,clock_hod_only,clock_30_30_30_10,clock_50_20_20_10,clock_flat_3r,clock_flat_4r,clock_flat_5r,noclock_flat_1r,noclock_flat_2r,noclock_hod_only,noclock_30_30_30_10,noclock_50_20_20_10,noclock_flat_3r,noclock_flat_4r,noclock_flat_5r
ORCL,2025-04-04,84,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2025-04-08,14,S,C,-1.000,-1.250,-1.250,-1.250,-1.054,-1.110,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.054,-1.110,-1.250,-1.250,-1.250
ORCL,2025-07-02,24,L,C,1.218,1.000,2.000,0.196,0.257,0.239,3.000,4.000,5.000,1.000,2.000,0.196,0.257,0.239,3.000,4.000,5.000
ORCL,2025-07-14,20,S,C,0.916,1.000,2.000,1.732,1.277,1.407,3.000,-1.098,-1.098,1.000,2.000,1.732,1.277,1.407,3.000,-1.098,-1.098
ORCL,2025-07-22,10,S,A,2.132,1.000,2.000,2.653,2.147,2.292,3.000,4.000,5.000,1.000,2.000,2.653,2.147,2.292,3.000,4.000,5.000
ORCL,2025-09-04,18,S,C,-1.000,-1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
ORCL,2025-09-05,22,S,C,1.159,1.000,2.000,1.071,1.090,1.085,1.511,1.511,1.511,1.000,2.000,1.071,1.090,1.085,-1.023,-1.023,-1.023
ORCL,2025-09-08,85,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2025-09-30,18,S,C,1.600,1.000,2.000,1.258,1.143,1.176,3.000,-1.144,-1.144,1.000,2.000,1.258,1.143,1.176,3.000,-1.144,-1.144
ORCL,2025-10-10,60,L,A,2.163,1.000,2.000,3.103,2.547,2.706,3.000,4.000,5.000,1.000,2.000,3.103,2.547,2.706,3.000,4.000,5.000
ORCL,2025-10-22,61,S,A,1.025,1.000,-0.394,0.342,0.676,0.581,-0.394,-0.394,-0.394,1.000,-1.017,0.342,0.676,0.581,-1.017,-1.017,-1.017
ORCL,2025-10-29,11,S,A,0.661,1.000,2.000,0.552,0.501,0.516,3.000,1.167,1.167,1.000,2.000,0.552,0.501,0.516,3.000,-1.094,-1.094
ORCL,2025-11-03,30,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2025-11-10,29,S,A,-1.000,1.000,2.000,-1.050,-1.190,-1.150,-1.050,-1.050,-1.050,1.000,2.000,-1.050,-1.190,-1.150,-1.050,-1.050,-1.050
ORCL,2025-11-13,54,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2025-12-08,8,L,C,4.403,1.000,2.000,2.435,1.372,1.676,3.000,4.000,5.000,1.000,2.000,2.435,1.372,1.676,3.000,4.000,5.000
ORCL,2025-12-24,30,L,C,-1.000,1.000,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,-0.480,1.000,-1.000,-1.000,-0.748,-0.820,-1.000,-1.000,-1.000
ORCL,2026-01-06,18,S,C,-1.000,-1.067,-1.067,-1.067,-1.195,-1.159,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.195,-1.159,-1.067,-1.067,-1.067
ORCL,2026-01-23,50,L,A,1.713,1.000,2.000,1.650,1.440,1.500,3.000,4.000,5.000,1.000,2.000,1.650,1.440,1.500,3.000,4.000,5.000
ORCL,2026-01-29,19,S,C,2.803,1.000,2.000,8.513,9.198,9.003,3.000,4.000,5.000,1.000,2.000,8.513,9.198,9.003,3.000,4.000,5.000
ORCL,2026-02-10,44,L,C,3.661,1.000,2.000,1.302,2.051,1.837,3.000,4.000,5.000,1.000,2.000,1.302,2.051,1.837,3.000,4.000,5.000
ORCL,2026-02-12,11,S,C,-1.000,-1.111,-1.111,-1.111,-1.208,-1.181,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.208,-1.181,-1.111,-1.111,-1.111
ORCL,2026-03-05,12,L,S,-1.000,-1.147,-1.147,-1.147,-0.581,-0.743,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-0.581,-0.743,-1.147,-1.147,-1.147
ORCL,2026-03-09,14,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2026-03-11,66,S,A,4.186,1.000,2.000,4.440,3.622,3.856,3.000,4.000,5.000,1.000,2.000,4.440,3.622,3.856,3.000,4.000,5.000
ORCL,2026-03-13,37,S,C,3.782,1.000,2.000,3.760,3.676,3.700,3.000,4.000,5.000,1.000,2.000,3.760,3.676,3.700,3.000,4.000,5.000
ORCL,2026-04-08,73,S,C,3.476,1.000,2.000,1.217,1.552,1.457,3.000,4.000,5.000,1.000,2.000,1.217,1.552,1.457,3.000,4.000,5.000
ORCL,2026-04-15,10,L,C,4.471,1.000,2.000,2.667,3.536,3.288,3.000,4.000,5.000,1.000,2.000,2.667,3.536,3.288,3.000,4.000,5.000
ORCL,2026-04-27,25,S,A,2.518,1.000,2.000,2.446,2.159,2.241,3.000,-1.125,-1.125,1.000,2.000,2.446,2.159,2.241,3.000,-1.125,-1.125
ORCL,2026-04-29,5,S,A,-1.000,1.000,-1.189,-1.189,-0.660,-0.811,-1.189,-1.189,-1.189,1.000,-1.189,-1.189,-0.660,-0.811,-1.189,-1.189,-1.189
ORCL,2026-05-04,15,L,A,1.816,1.000,2.000,1.625,1.814,1.760,3.000,4.000,5.000,1.000,2.000,1.625,1.814,1.760,3.000,4.000,5.000
ORCL,2026-05-15,23,L,C,2.300,1.000,2.000,2.680,1.224,1.640,3.000,-1.250,-1.250,1.000,2.000,2.680,1.224,1.640,3.000,-1.250,-1.250
ORCL,2026-05-20,8,S,A,-1.000,1.000,2.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,1.000,2.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
ORCL,2026-05-29,71,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2026-06-01,56,L,A,3.902,1.000,2.000,4.978,4.088,4.342,3.000,4.000,5.000,1.000,2.000,4.978,4.088,4.342,3.000,4.000,5.000
ORCL,2026-06-08,31,S,C,3.618,1.000,2.000,1.579,1.404,1.454,3.000,4.000,-1.250,1.000,2.000,1.579,1.404,1.454,3.000,4.000,-1.250
ORCL,2026-06-09,63,S,C,4.168,1.000,2.000,9.708,8.534,8.870,3.000,4.000,5.000,1.000,2.000,9.708,8.534,8.870,3.000,4.000,5.000
ORCL,2026-06-16,31,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
ORCL,2026-07-06,11,S,A,-1.000,1.000,2.000,-1.250,-0.299,-0.571,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-0.299,-0.571,-1.250,-1.250,-1.250
ORCL,2026-08-04,12,L,C,-1.000,1.000,2.000,-1.250,-0.488,-0.706,3.000,-1.250,-1.250,1.000,2.000,-1.250,-0.488,-0.706,3.000,-1.250,-1.250
ORCL,2026-08-06,27,L,C,-1.000,-1.250,-1.250,-1.250,-1.104,-1.145,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.104,-1.145,-1.250,-1.250,-1.250
QQQ,2025-03-20,36,L,S,1.800,1.000,2.000,1.073,0.462,0.636,3.000,4.000,5.000,1.000,2.000,1.073,0.462,0.636,3.000,4.000,5.000
QQQ,2025-03-28,76,S,C,0.457,1.000,0.647,0.733,0.696,0.707,0.647,0.647,0.647,1.000,2.000,0.733,0.696,0.707,3.000,4.000,5.000
QQQ,2025-04-07,11,S,A,1.257,1.000,2.000,1.354,-0.015,0.376,-1.250,-1.250,-1.250,1.000,2.000,1.354,-0.015,0.376,-1.250,-1.250,-1.250
QQQ,2025-04-23,7,L,A,2.262,1.000,2.000,0.374,0.548,0.498,3.000,1.435,1.435,1.000,2.000,0.374,0.548,0.498,3.000,-1.210,-1.210
QQQ,2025-10-29,84,L,C,-1.000,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-1.045,-1.045,-1.045,-1.003,-1.015,-1.045,-1.045,-1.045
QQQ,2025-11-06,19,S,C,1.516,1.000,2.000,1.447,3.651,3.021,3.000,4.000,5.000,1.000,2.000,1.447,3.651,3.021,3.000,4.000,5.000
QQQ,2026-01-14,6,S,C,0.842,1.000,2.000,0.862,0.867,0.865,3.000,4.000,3.731,1.000,2.000,0.862,0.867,0.865,3.000,4.000,5.000
QQQ,2026-06-24,17,S,A,0.538,1.000,-1.250,-0.076,-0.898,-0.663,-1.250,-1.250,-1.250,1.000,-1.250,-0.076,-0.898,-0.663,-1.250,-1.250,-1.250
QQQ,2026-06-29,52,S,C,-1.000,1.000,2.000,-1.155,-1.221,-1.202,-1.155,-1.155,-1.155,1.000,2.000,-1.155,-1.221,-1.202,-1.155,-1.155,-1.155
SPY,2025-04-04,64,S,S,0.870,1.000,2.000,0.437,0.241,0.297,3.000,4.000,5.000,1.000,2.000,0.437,0.241,0.297,3.000,4.000,5.000
SPY,2025-04-07,11,S,A,1.825,1.000,2.000,1.710,0.100,0.560,3.000,-1.250,-1.250,1.000,2.000,1.710,0.100,0.560,3.000,-1.250,-1.250
SPY,2025-07-09,72,S,A,1.282,1.000,1.145,0.468,0.694,0.629,1.145,1.145,1.145,1.000,2.000,0.468,0.694,0.629,-1.097,-1.097,-1.097
SPY,2026-02-13,52,S,A,-1.000,-1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
IWM,2024-09-18,9,L,C,0.274,-1.056,-1.056,0.099,0.335,0.268,-1.056,-1.056,-1.056,-1.056,-1.056,0.099,0.335,0.268,-1.056,-1.056,-1.056
IWM,2025-04-02,30,L,C,1.412,1.000,2.000,0.719,0.658,0.675,3.000,2.772,2.772,1.000,2.000,0.719,0.658,0.675,3.000,4.000,5.000
IWM,2025-08-01,78,S,C,-1.000,1.000,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IWM,2026-02-05,52,S,C,1.713,1.000,2.000,1.667,1.680,1.676,3.000,0.648,0.648,1.000,2.000,1.667,1.680,1.676,3.000,-1.111,-1.111
IWM,2026-02-11,25,S,S,1.259,1.000,2.000,0.759,0.954,0.898,3.000,4.000,5.000,1.000,2.000,0.759,0.954,0.898,3.000,4.000,5.000
SOFI,2025-10-24,10,L,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
SOFI,2026-02-20,41,S,C,1.667,1.000,2.000,0.273,0.273,0.273,0.273,0.273,0.273,1.000,2.000,3.409,3.279,3.316,3.000,4.000,-0.091
COIN,2024-08-21,19,S,C,-1.000,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152,-1.152
COIN,2024-08-23,37,L,S,5.379,1.000,2.000,5.422,4.984,5.109,3.000,4.000,5.000,1.000,2.000,5.422,4.984,5.109,3.000,4.000,5.000
COIN,2024-09-12,10,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250
COIN,2024-09-13,33,L,S,2.667,1.000,2.000,2.537,2.194,2.292,3.000,4.000,-1.250,1.000,2.000,2.537,2.194,2.292,3.000,4.000,-1.250
COIN,2024-09-16,34,L,C,0.938,1.000,2.000,1.525,1.035,1.175,3.000,-1.250,-1.250,1.000,2.000,1.525,1.035,1.175,3.000,-1.250,-1.250
COIN,2024-09-17,23,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2024-09-20,58,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2024-10-01,74,S,C,3.157,1.000,2.000,2.486,1.877,2.051,3.000,1.315,1.315,1.000,2.000,2.486,1.877,2.051,3.000,4.000,5.000
COIN,2024-10-07,39,L,C,2.097,1.000,2.000,2.119,1.336,1.559,3.000,-1.250,-1.250,1.000,2.000,2.119,1.336,1.559,3.000,-1.250,-1.250
COIN,2024-10-08,38,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2024-10-18,12,L,C,2.627,1.000,2.000,2.024,1.652,1.758,3.000,4.000,5.000,1.000,2.000,2.024,1.652,1.758,3.000,4.000,5.000
COIN,2024-10-25,43,L,C,-1.000,1.000,2.000,-1.000,-0.894,-0.924,3.000,4.000,-1.000,1.000,2.000,-1.000,-0.894,-0.924,3.000,4.000,-1.000
COIN,2024-10-28,12,L,C,-1.000,1.000,2.000,-1.093,-0.308,-0.532,3.000,4.000,5.000,1.000,2.000,-1.093,-0.308,-0.532,3.000,4.000,5.000
COIN,2024-11-04,46,S,C,3.500,1.000,2.000,2.886,2.321,2.483,3.000,4.000,5.000,1.000,2.000,2.886,2.321,2.483,3.000,4.000,5.000
COIN,2024-11-05,42,L,A,-1.000,1.000,-1.036,-1.036,-0.452,-0.619,-1.036,-1.036,-1.036,1.000,-1.036,-1.036,-0.452,-0.619,-1.036,-1.036,-1.036
COIN,2024-11-08,67,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2024-11-11,58,L,A,-1.000,1.000,2.000,-1.150,-1.220,-1.200,3.000,-1.150,-1.150,1.000,2.000,-1.150,-1.220,-1.200,3.000,-1.150,-1.150
COIN,2024-11-12,29,L,C,1.131,1.000,2.000,0.310,0.882,0.718,-1.017,-1.017,-1.017,1.000,2.000,0.310,0.882,0.718,-1.017,-1.017,-1.017
COIN,2024-11-26,21,L,A,0.826,1.000,2.000,-0.867,-1.135,-1.059,-1.250,-1.250,-1.250,1.000,2.000,-0.867,-1.135,-1.059,-1.250,-1.250,-1.250
COIN,2024-12-18,60,S,S,-1.000,1.000,-1.250,-1.250,-0.886,-0.990,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-0.886,-0.990,-1.250,-1.250,-1.250
COIN,2024-12-19,56,S,S,2.447,1.000,2.000,1.964,2.202,2.134,-1.049,-1.049,-1.049,1.000,2.000,1.964,2.202,2.134,-1.049,-1.049,-1.049
COIN,2024-12-23,12,S,C,2.432,1.000,2.000,3.485,4.111,3.932,3.000,4.000,5.000,1.000,2.000,3.485,4.111,3.932,3.000,4.000,5.000
COIN,2024-12-30,32,S,A,4.609,1.000,2.000,3.316,4.415,4.101,3.000,4.000,5.000,1.000,2.000,3.316,4.415,4.101,3.000,4.000,5.000
COIN,2025-01-03,8,L,C,0.943,1.000,2.000,0.321,0.580,0.506,-1.250,-1.250,-1.250,1.000,2.000,0.321,0.580,0.506,-1.250,-1.250,-1.250
COIN,2025-01-08,27,S,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-01-13,82,S,A,-1.000,1.000,2.000,4.465,4.465,4.465,3.000,4.000,4.465,1.000,2.000,-1.023,-1.182,-1.137,3.000,4.000,5.000
COIN,2025-01-23,12,L,C,5.528,1.000,2.000,5.333,4.466,4.714,3.000,4.000,5.000,1.000,2.000,5.333,4.466,4.714,3.000,4.000,5.000
COIN,2025-01-24,15,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-01-28,9,S,A,1.177,1.000,-1.250,1.043,1.117,1.096,-1.250,-1.250,-1.250,1.000,-1.250,1.043,1.117,1.096,-1.250,-1.250,-1.250
COIN,2025-01-31,41,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-02-05,80,S,C,-1.000,-1.122,-1.122,-1.122,-1.212,-1.186,-1.122,-1.122,-1.122,-1.122,-1.122,-1.122,-1.212,-1.186,-1.122,-1.122,-1.122
COIN,2025-02-10,17,S,C,-1.000,-1.073,-1.073,-1.073,-0.574,-0.716,-1.073,-1.073,-1.073,-1.073,-1.073,-1.073,-0.574,-0.716,-1.073,-1.073,-1.073
COIN,2025-02-19,10,S,C,3.072,1.000,2.000,3.000,2.497,2.641,3.000,4.000,5.000,1.000,2.000,3.000,2.497,2.641,3.000,4.000,5.000
COIN,2025-02-20,82,S,C,-1.000,1.000,2.000,0.315,0.315,0.315,0.315,0.315,0.315,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-03-04,41,S,C,-1.000,-1.050,-1.050,-1.050,-1.190,-1.150,-1.050,-1.050,-1.050,-1.050,-1.050,-1.050,-1.190,-1.150,-1.050,-1.050,-1.050
COIN,2025-03-06,29,L,A,2.856,1.000,2.000,1.754,3.160,2.758,3.000,4.000,5.000,1.000,2.000,1.754,3.160,2.758,3.000,4.000,5.000
COIN,2025-03-14,26,S,A,2.658,1.000,2.000,2.526,1.336,1.676,3.000,4.000,5.000,1.000,2.000,2.526,1.336,1.676,3.000,4.000,5.000
COIN,2025-03-31,9,S,A,2.141,1.000,2.000,2.679,2.037,2.220,3.000,4.000,-1.250,1.000,2.000,2.679,2.037,2.220,3.000,4.000,-1.250
COIN,2025-04-01,29,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,5.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,5.000
COIN,2025-04-02,57,L,C,5.990,1.000,2.000,0.818,0.818,0.818,0.818,0.818,0.818,1.000,2.000,7.830,7.869,7.858,3.000,4.000,5.000
COIN,2025-04-08,67,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-04-10,20,L,S,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,5.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,5.000
COIN,2025-04-15,25,L,C,-1.000,-1.250,-1.250,-1.250,-1.168,-1.192,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.168,-1.192,-1.250,-1.250,-1.250
COIN,2025-04-16,16,L,A,-1.000,1.000,-1.067,-1.067,-1.195,-1.158,-1.067,-1.067,-1.067,1.000,-1.067,-1.067,-1.195,-1.158,-1.067,-1.067,-1.067
COIN,2025-05-09,16,L,C,2.000,1.000,2.000,1.515,0.660,0.904,3.000,4.000,5.000,1.000,2.000,1.515,0.660,0.904,3.000,4.000,5.000
COIN,2025-05-12,65,S,S,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-05-13,26,L,S,1.000,1.000,2.000,1.530,0.900,1.080,-1.245,-1.245,-1.245,1.000,2.000,1.530,0.900,1.080,-1.245,-1.245,-1.245
COIN,2025-05-29,45,S,S,1.826,1.000,2.000,5.977,5.285,5.483,3.000,4.000,5.000,1.000,2.000,5.977,5.285,5.483,3.000,4.000,5.000
COIN,2025-06-12,8,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-06-23,31,L,A,-1.000,-1.250,-1.250,-1.250,0.744,0.174,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.744,0.174,-1.250,-1.250,-1.250
COIN,2025-06-26,18,L,A,-1.000,1.000,-1.014,-1.014,-0.491,-0.640,-1.014,-1.014,-1.014,1.000,-1.014,-1.014,-0.491,-0.640,-1.014,-1.014,-1.014
COIN,2025-07-10,52,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-07-18,13,L,S,3.753,1.000,2.000,6.220,6.928,6.726,3.000,4.000,5.000,1.000,2.000,6.220,6.928,6.726,3.000,4.000,5.000
COIN,2025-07-21,27,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-07-25,38,S,A,1.232,1.000,2.000,1.921,0.474,0.887,-1.195,-1.195,-1.195,1.000,2.000,1.921,0.474,0.887,-1.195,-1.195,-1.195
COIN,2025-07-29,17,S,C,2.799,1.000,2.000,3.542,3.010,3.162,3.000,4.000,5.000,1.000,2.000,3.542,3.010,3.162,3.000,4.000,5.000
COIN,2025-08-11,40,L,C,3.728,1.000,2.000,3.338,5.569,4.932,3.000,4.000,5.000,1.000,2.000,3.338,5.569,4.932,3.000,4.000,5.000
COIN,2025-09-11,37,L,C,-1.000,1.000,-1.059,-1.059,-1.193,-1.155,-1.059,-1.059,-1.059,1.000,-1.059,-1.059,-1.193,-1.155,-1.059,-1.059,-1.059
COIN,2025-10-01,88,L,C,-1.000,1.000,0.764,0.764,0.764,0.764,0.764,0.764,0.764,1.000,-1.018,-1.018,-1.180,-1.134,-1.018,-1.018,-1.018
COIN,2025-10-09,39,L,S,0.513,1.000,-1.040,0.168,0.167,0.167,-1.040,-1.040,-1.040,1.000,-1.040,0.168,0.167,0.167,-1.040,-1.040,-1.040
COIN,2025-10-14,13,S,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-10-16,36,S,C,-1.000,1.000,2.000,-1.250,-0.400,-0.643,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-0.400,-0.643,-1.250,-1.250,-1.250
COIN,2025-10-22,18,S,C,0.967,1.000,2.000,-0.717,-0.676,-0.688,-1.250,-1.250,-1.250,1.000,2.000,-0.717,-0.676,-0.688,-1.250,-1.250,-1.250
COIN,2025-10-23,9,S,C,1.083,1.000,2.000,1.415,0.953,1.085,-1.000,-1.000,-1.000,1.000,2.000,1.415,0.953,1.085,-1.000,-1.000,-1.000
COIN,2025-11-07,16,S,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-11-26,14,L,C,1.593,1.000,2.000,2.206,2.607,2.493,3.000,-1.250,-1.250,1.000,2.000,2.206,2.607,2.493,3.000,-1.250,-1.250
COIN,2025-11-28,17,L,A,1.743,1.000,2.000,1.009,0.810,0.867,3.000,4.000,5.000,1.000,2.000,1.009,0.810,0.867,3.000,4.000,5.000
COIN,2025-12-02,14,S,A,1.170,1.000,2.000,-1.980,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.980,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2025-12-05,58,L,C,-1.000,1.000,2.000,-1.102,-0.810,-0.894,-1.102,-1.102,-1.102,1.000,2.000,-1.102,-0.810,-0.894,-1.102,-1.102,-1.102
COIN,2025-12-08,58,S,S,-1.000,1.000,-1.020,-1.020,-1.181,-1.135,-1.020,-1.020,-1.020,1.000,-1.020,-1.020,-1.181,-1.135,-1.020,-1.020,-1.020
COIN,2025-12-10,40,L,C,-1.000,1.000,-1.161,-1.161,-0.998,-1.045,-1.161,-1.161,-1.161,1.000,-1.161,-1.161,-0.998,-1.045,-1.161,-1.161,-1.161
COIN,2025-12-11,22,S,A,3.084,1.000,2.000,3.372,3.217,3.262,3.000,4.000,5.000,1.000,2.000,3.372,3.217,3.262,3.000,4.000,5.000
COIN,2025-12-24,11,S,C,-1.000,-1.250,-1.250,-1.250,-0.612,-0.795,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.612,-0.795,-1.250,-1.250,-1.250
COIN,2026-01-21,20,S,C,0.613,1.000,-1.184,0.480,0.015,0.148,-1.184,-1.184,-1.184,1.000,-1.184,0.480,0.015,0.148,-1.184,-1.184,-1.184
COIN,2026-01-30,64,S,A,-1.000,-1.250,-1.250,-1.250,-0.708,-0.863,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.708,-0.863,-1.250,-1.250,-1.250
COIN,2026-02-02,37,S,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-02-05,61,S,A,4.107,1.000,2.000,2.536,3.161,2.982,3.000,4.000,5.000,1.000,2.000,2.536,3.161,2.982,3.000,4.000,5.000
COIN,2026-02-10,14,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-02-11,13,S,S,3.842,1.000,2.000,3.146,5.375,4.738,3.000,4.000,5.000,1.000,2.000,3.146,5.375,4.738,3.000,4.000,5.000
COIN,2026-02-24,15,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-02-26,31,L,C,-1.000,1.000,2.000,-1.250,-1.054,-1.110,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.054,-1.110,-1.250,-1.250,-1.250
COIN,2026-03-04,35,L,A,3.189,1.000,2.000,4.082,4.048,4.057,3.000,4.000,5.000,1.000,2.000,4.082,4.048,4.057,3.000,4.000,5.000
COIN,2026-03-05,27,L,C,1.789,1.000,2.000,1.119,0.503,0.679,-1.070,-1.070,-1.070,1.000,2.000,1.119,0.503,0.679,-1.070,-1.070,-1.070
COIN,2026-03-12,10,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-03-20,36,S,C,4.420,1.000,2.000,1.511,0.676,0.915,3.000,4.000,5.000,1.000,2.000,1.511,0.676,0.915,3.000,4.000,5.000
COIN,2026-04-06,31,S,C,-1.000,-1.173,-1.173,-1.173,-0.960,-1.021,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-0.960,-1.021,-1.173,-1.173,-1.173
