symbol,day,time,direction,bot_grade,bot_status,taken,min_since_open,stop_pct,dist_nearest_level_pct,levels_in_2r_path,clear_road,capture_rank_dir,body_ratio,displacement,open_pos_in_pd_range,with_day_trend,is_first_5min,risk_reward_room
AAPL,2025-01-27,10:25,call,C,fired,0,55.0,0.371,0.23,1,0,13,0.683,1.4,0.62,1,0,5.0
AAPL,2025-01-27,10:29,call,D,skipped_d,0,59.0,0.133,0.133,0,1,14,0.959,2.56,0.62,1,0,5.0
AAPL,2025-01-27,15:21,put,D,skipped_d,0,351.0,0.104,1.668,0,0,1,0.796,1.32,0.62,0,0,5.0
AAPL,2025-02-11,09:39,call,D,skipped_d,0,9.0,0.037,0.037,0,0,1,0.662,1.61,0.3,1,0,5.0
AAPL,2025-02-11,09:40,call,D,skipped_d,0,10.0,0.097,0.097,0,0,2,0.2,1.3,0.3,1,0,2.93
AAPL,2025-02-11,10:13,call,D,skipped_d,0,43.0,0.047,0.043,0,1,3,0.221,1.78,0.3,1,0,5.0
AAPL,2025-02-11,10:13,call,D,skipped_d,0,43.0,0.043,0.043,0,1,4,0.221,1.78,0.3,1,0,5.0
AAPL,2025-02-11,10:14,call,D,skipped_d,0,44.0,0.035,0.03,0,1,5,0.043,1.37,0.3,1,0,5.0
AAPL,2025-02-11,10:14,call,D,skipped_d,0,44.0,0.03,0.03,0,1,6,0.043,1.37,0.3,1,0,5.0
AAPL,2025-02-11,10:15,call,D,skipped_d,0,45.0,0.143,0.138,0,1,7,0.909,1.58,0.3,1,0,5.0
AAPL,2025-02-11,10:15,call,D,skipped_d,0,45.0,0.138,0.138,0,1,8,0.909,1.58,0.3,1,0,5.0
AAPL,2025-02-11,13:19,call,D,skipped_d,0,229.0,0.041,1.016,0,1,9,0.675,2.37,0.3,1,0,5.0
AAPL,2025-02-25,09:36,call,B,fired,0,6.0,0.289,0.016,2,0,1,0.827,1.61,0.81,1,0,5.0
AAPL,2025-02-25,09:40,put,B,fired,0,10.0,0.241,0.241,1,0,1,0.831,1.25,0.81,1,0,4.79
AAPL,2025-02-25,09:49,put,D,skipped_d,0,19.0,0.147,0.147,0,0,2,0.023,1.12,0.81,1,0,3.33
AAPL,2025-02-25,09:51,put,D,skipped_d,0,21.0,0.059,0.059,0,0,3,0.844,1.09,0.81,1,0,5.0
AAPL,2025-02-25,09:52,put,C,skipped_tight_stop,0,22.0,0.155,0.155,0,0,4,0.588,0.97,0.81,1,0,3.1
AAPL,2025-02-25,09:58,put,D,skipped_d,0,28.0,0.061,0.061,0,0,5,0.793,1.98,0.81,1,0,5.0
AAPL,2025-02-25,10:00,put,C,fired,0,30.0,0.324,0.314,1,0,6,0.768,2.73,0.81,1,0,3.31
AAPL,2025-02-25,10:03,put,D,skipped_d,0,33.0,0.224,0.224,1,0,7,0.709,1.73,0.81,1,0,5.0
AAPL,2025-02-25,10:18,put,D,skipped_d,0,48.0,0.028,0.028,0,0,8,0.58,0.74,0.81,1,0,5.0
AAPL,2025-02-25,10:19,put,D,skipped_d,0,49.0,0.148,0.148,0,0,9,0.527,1.37,0.81,1,0,4.12
AAPL,2025-02-25,10:22,put,D,skipped_d,0,52.0,0.053,0.053,0,0,10,0.627,2.08,0.81,1,0,5.0
AAPL,2025-02-25,10:53,put,D,skipped_d,0,83.0,0.055,0.055,0,0,11,0.233,1.44,0.81,1,0,5.0
AAPL,2025-02-25,10:54,put,D,skipped_d,0,84.0,0.004,0.004,0,0,12,0.375,1.1,0.81,1,0,5.0
AAPL,2025-02-25,10:55,put,D,skipped_d,0,85.0,0.045,0.045,0,0,13,0.409,0.89,0.81,1,0,5.0
AAPL,2025-02-25,10:56,put,D,skipped_d,0,86.0,0.077,0.077,0,0,14,0.45,0.88,0.81,1,0,5.0
AAPL,2025-02-25,11:00,put,D,skipped_d,0,90.0,0.037,0.037,0,0,15,0.344,1.15,0.81,1,0,5.0
AAPL,2025-02-25,11:01,put,D,skipped_d,0,91.0,0.024,0.024,0,0,16,0.095,1.19,0.81,1,0,5.0
AAPL,2025-02-25,11:02,put,D,skipped_d,0,92.0,0.136,0.136,0,0,17,0.838,1.4,0.81,1,0,4.58
AAPL,2025-02-25,11:08,put,D,skipped_d,0,98.0,0.022,0.022,0,0,18,0.5,1.72,0.81,1,0,5.0
AAPL,2025-02-25,11:09,put,D,skipped_d,0,99.0,0.012,0.012,0,0,19,0.334,1.72,0.81,1,0,5.0
AAPL,2025-02-25,11:10,put,D,skipped_d,0,100.0,0.041,0.041,0,0,20,0.571,1.79,0.81,1,0,5.0
AAPL,2025-02-25,11:11,put,D,skipped_d,0,101.0,0.016,0.016,0,0,21,0.238,0.81,0.81,1,0,5.0
AAPL,2025-02-25,11:12,put,D,skipped_d,0,102.0,0.014,0.014,0,0,22,0.021,0.9,0.81,1,0,5.0
AAPL,2025-02-25,11:13,put,D,skipped_d,0,103.0,0.024,0.024,0,0,23,0.211,0.94,0.81,1,0,5.0
AAPL,2025-02-25,11:14,put,D,skipped_d,0,104.0,0.041,0.041,0,0,24,0.615,0.95,0.81,1,0,5.0
AAPL,2025-02-25,11:15,put,D,skipped_d,0,105.0,0.039,0.039,0,0,25,0.107,0.66,0.81,1,0,5.0
AAPL,2025-02-25,11:37,put,D,skipped_d,0,127.0,0.02,0.02,0,0,26,0.58,2.79,0.81,1,0,5.0
AAPL,2025-02-25,11:38,put,D,skipped_d,0,128.0,0.059,0.059,0,0,27,0.48,2.27,0.81,1,0,5.0
AAPL,2025-02-25,11:40,put,D,skipped_d,0,130.0,0.097,0.097,0,0,28,0.779,1.98,0.81,1,0,5.0
AAPL,2025-02-25,11:42,put,D,skipped_d,0,132.0,0.03,0.03,0,0,29,0.667,2.47,0.81,1,0,5.0
AAPL,2025-02-25,11:43,put,D,skipped_d,0,133.0,0.002,0.002,0,0,30,0.364,2.3,0.81,1,0,5.0
AAPL,2025-02-25,11:47,call,D,skipped_d,0,137.0,0.028,0.028,0,0,2,0.056,1.56,0.81,1,0,5.0
AAPL,2025-02-25,11:48,call,D,skipped_d,0,138.0,0.093,0.093,0,0,3,0.726,1.36,0.81,1,0,2.3
AAPL,2025-02-25,11:49,call,C,fired,0,139.0,0.273,0.032,2,0,4,0.918,2.63,0.81,1,0,5.0
AAPL,2025-02-25,11:51,call,D,skipped_d,0,141.0,0.136,0.128,1,0,5,0.897,3.03,0.81,1,0,5.0
AAPL,2025-02-25,11:53,call,C,fired,0,143.0,0.227,0.038,1,0,6,0.834,1.63,0.81,1,0,5.0
AAPL,2025-02-25,11:59,call,D,skipped_d,0,149.0,0.009,0.009,0,1,7,0.332,1.71,0.81,1,0,5.0
AAPL,2025-02-25,12:46,call,D,skipped_d,0,196.0,0.002,0.002,0,0,8,0.488,2.17,0.81,1,0,5.0
AAPL,2025-02-25,12:59,call,D,skipped_d,0,209.0,0.028,0.028,0,0,9,0.071,2.15,0.81,1,0,5.0
AAPL,2025-02-25,13:00,call,C,fired,0,210.0,0.171,0.135,1,0,10,0.932,2.26,0.81,1,0,2.34
AAPL,2025-02-25,13:04,call,D,skipped_d,0,214.0,0.077,0.068,0,0,11,0.5,1.92,0.81,1,0,3.11
AAPL,2025-02-25,13:05,call,D,skipped_d,0,215.0,0.073,0.064,0,0,12,0.0,1.45,0.81,1,0,3.33
AAPL,2025-02-25,13:30,put,D,skipped_d,0,240.0,0.026,0.026,0,0,31,0.944,1.49,0.81,1,0,5.0
AAPL,2025-02-25,13:37,call,D,skipped_d,0,247.0,0.036,0.036,0,0,13,0.834,1.68,0.81,1,0,5.0
AAPL,2025-02-25,13:38,call,D,skipped_d,0,248.0,0.072,0.072,0,0,14,0.615,1.87,0.81,1,0,3.22
AAPL,2025-02-25,13:39,call,D,skipped_d,0,249.0,0.149,0.149,1,0,15,0.9,2.74,0.81,1,0,2.84
AAPL,2025-02-25,13:52,call,D,skipped_d,0,262.0,0.079,0.079,0,0,16,1.0,1.83,0.81,1,0,2.9
AAPL,2025-02-25,13:55,call,D,skipped_d,0,265.0,0.024,0.024,0,0,17,0.143,1.92,0.81,1,0,5.0
AAPL,2025-02-25,13:55,call,D,skipped_d,0,265.0,0.081,0.024,0,0,18,0.143,1.92,0.81,1,0,3.5
AAPL,2025-02-25,13:56,call,D,skipped_d,0,266.0,0.048,0.048,0,0,19,0.722,1.17,0.81,1,0,5.0
AAPL,2025-02-25,13:59,call,D,skipped_d,0,269.0,0.016,0.016,0,0,20,0.588,1.52,0.81,1,0,5.0
AAPL,2025-02-25,13:59,call,D,skipped_d,0,269.0,0.073,0.016,0,0,21,0.588,1.52,0.81,1,0,4.0
AAPL,2025-02-25,14:13,put,D,skipped_d,0,283.0,0.05,0.05,0,0,32,0.913,3.02,0.81,1,0,5.0
AAPL,2025-02-25,14:14,put,C,fired,0,284.0,0.196,0.196,0,0,33,0.944,2.18,0.81,1,0,2.25
AAPL,2025-02-25,14:18,put,D,skipped_d,0,288.0,0.022,0.022,0,0,34,0.681,3.81,0.81,1,0,5.0
AAPL,2025-02-25,14:19,put,D,skipped_d,0,289.0,0.061,0.061,0,0,35,0.87,2.23,0.81,1,0,5.0
AAPL,2025-02-25,15:02,call,D,skipped_d,0,332.0,0.004,0.004,0,0,22,0.515,2.84,0.81,1,0,5.0
AAPL,2025-02-25,15:04,call,D,skipped_d,0,334.0,0.044,0.044,0,0,23,0.714,2.34,0.81,1,0,5.0
AAPL,2025-02-25,15:06,call,D,skipped_d,0,336.0,0.016,0.016,0,0,24,0.308,1.99,0.81,1,0,5.0
AAPL,2025-02-25,15:07,call,D,skipped_d,0,337.0,0.012,0.012,0,0,25,0.0,1.59,0.81,1,0,5.0
AAPL,2025-02-25,15:22,call,D,skipped_d,0,352.0,0.02,0.02,0,0,26,0.743,2.05,0.81,1,0,5.0
AAPL,2025-03-07,09:36,call,D,skipped_d,0,6.0,0.137,0.137,0,0,1,0.462,2.46,0.41,1,0,3.95
AAPL,2025-03-07,09:37,call,B,fired,0,7.0,0.182,0.182,0,0,2,0.149,1.25,0.41,1,0,2.74
AAPL,2025-03-07,09:40,call,A+,fired,0,10.0,0.786,0.109,0,1,3,0.808,2.17,0.41,1,0,5.0
AAPL,2025-03-07,10:15,call,D,skipped_d,0,45.0,0.067,0.067,0,1,4,0.654,1.7,0.41,1,0,5.0
AAPL,2025-03-07,10:16,call,C,fired,0,46.0,0.185,0.185,0,1,5,0.656,1.69,0.41,1,0,5.0
AAPL,2025-03-07,10:20,call,C,skipped_tight_stop,0,50.0,0.153,0.153,0,1,6,0.677,1.26,0.41,1,0,5.0
AAPL,2025-03-07,10:23,call,C,fired,0,53.0,0.281,0.281,0,1,7,0.788,1.82,0.41,1,0,5.0
AAPL,2025-03-07,10:44,call,D,skipped_d,1,74.0,0.08,0.08,0,1,8,0.462,2.16,0.41,1,0,5.0
AAPL,2025-03-07,10:45,call,C,fired,1,75.0,0.206,0.206,0,1,9,0.625,2.47,0.41,1,0,5.0
AAPL,2025-03-07,10:47,call,C,fired,1,77.0,0.308,0.308,0,1,10,0.825,2.03,0.41,1,0,5.0
AAPL,2025-03-07,10:57,call,D,skipped_d,0,87.0,0.209,0.36,0,1,11,0.409,1.68,0.41,1,0,5.0
AAPL,2025-03-07,10:58,call,C,fired,0,88.0,0.268,0.419,0,1,12,0.409,1.32,0.41,1,0,5.0
AAPL,2025-03-07,11:06,call,A,fired,0,96.0,0.243,0.394,0,1,13,0.14,1.22,0.41,1,0,5.0
AAPL,2025-03-07,12:09,call,D,skipped_d,0,159.0,0.105,0.105,0,1,14,0.06,2.2,0.41,1,0,5.0
AAPL,2025-03-11,09:36,call,B,fired,0,6.0,0.322,0.322,0,0,1,0.711,1.66,-0.03,1,0,3.74
AAPL,2025-03-11,09:40,call,D,skipped_d,0,10.0,0.004,0.004,0,0,2,0.656,1.24,-0.03,1,0,5.0
AAPL,2025-03-11,09:43,put,D,skipped_d,0,13.0,0.085,0.085,0,0,1,0.234,1.3,-0.03,0,0,5.0
AAPL,2025-03-11,09:44,put,D,skipped_d,0,14.0,0.098,0.098,0,0,2,0.047,0.83,-0.03,0,0,5.0
AAPL,2025-03-11,09:45,put,B,fired,0,15.0,0.338,0.32,2,0,3,0.552,1.64,-0.03,1,0,5.0
AAPL,2025-03-11,09:47,put,C,fired,0,17.0,0.592,0.067,2,0,4,0.736,1.63,-0.03,1,0,5.0
AAPL,2025-03-11,09:54,put,D,skipped_d,0,24.0,0.064,0.064,0,1,5,0.094,2.5,-0.03,1,0,5.0
AAPL,2025-03-11,09:54,put,D,skipped_d,0,24.0,0.109,0.064,0,1,6,0.094,2.5,-0.03,1,0,5.0
AAPL,2025-03-11,09:56,put,C,fired,0,26.0,0.347,0.347,0,1,7,0.79,1.63,-0.03,1,0,5.0
AAPL,2025-03-11,09:56,put,C,fired,0,26.0,0.392,0.347,0,1,8,0.79,1.63,-0.03,1,0,5.0
AAPL,2025-03-11,10:00,put,D,skipped_d,0,30.0,0.027,0.018,1,0,9,0.568,1.91,-0.03,1,0,5.0
AAPL,2025-03-11,10:01,put,A,fired,0,31.0,0.315,0.315,0,1,10,0.747,1.95,-0.03,1,0,5.0
AAPL,2025-03-11,10:01,put,A,fired,0,31.0,0.36,0.315,0,1,11,0.747,1.95,-0.03,1,0,5.0
AAPL,2025-03-11,10:02,put,C,fired,0,32.0,0.592,0.592,0,1,12,0.69,2.81,-0.03,1,0,5.0
AAPL,2025-03-11,10:02,put,C,fired,0,32.0,0.637,0.592,0,1,13,0.69,2.81,-0.03,1,0,5.0
AAPL,2025-03-11,10:03,put,C,fired,0,33.0,0.874,0.874,0,1,14,0.83,3.37,-0.03,1,0,5.0
AAPL,2025-03-11,10:03,put,C,fired,0,33.0,0.92,0.874,0,1,15,0.83,3.37,-0.03,1,0,5.0
AAPL,2025-03-11,10:04,put,C,fired,0,34.0,1.163,1.163,0,1,16,0.696,3.2,-0.03,1,0,5.0
AAPL,2025-03-11,10:04,put,C,fired,0,34.0,1.209,1.163,0,1,17,0.696,3.2,-0.03,1,0,5.0
AAPL,2025-03-11,10:09,put,D,skipped_d,0,39.0,0.027,0.027,0,1,18,0.797,2.16,-0.03,1,0,5.0
AAPL,2025-03-11,10:10,put,D,skipped_d,0,40.0,0.027,0.018,1,0,19,0.194,2.18,-0.03,1,0,5.0
AAPL,2025-03-11,10:11,put,A,fired,0,41.0,0.171,0.171,0,1,20,0.843,1.16,-0.03,1,0,5.0
AAPL,2025-03-11,10:11,put,A,fired,0,41.0,0.216,0.171,0,1,21,0.843,1.16,-0.03,1,0,5.0
AAPL,2025-03-11,10:13,put,D,skipped_d,0,43.0,0.058,0.058,0,1,22,0.436,0.93,-0.03,1,0,5.0
AAPL,2025-03-11,10:30,put,D,skipped_d,0,60.0,0.04,0.04,0,1,23,0.18,1.57,-0.03,1,0,5.0
AAPL,2025-03-11,10:30,put,D,skipped_d,0,60.0,0.085,0.04,0,1,24,0.18,1.57,-0.03,1,0,5.0
AAPL,2025-03-11,10:31,put,A,fired,0,61.0,0.16,0.16,0,1,25,0.709,1.68,-0.03,1,0,5.0
AAPL,2025-03-11,10:31,put,C,fired,0,61.0,0.205,0.16,0,1,26,0.709,1.68,-0.03,1,0,5.0
AAPL,2025-03-11,10:54,put,D,skipped_d,0,84.0,0.054,0.054,0,1,27,0.424,1.9,-0.03,1,0,5.0
AAPL,2025-03-11,10:55,put,C,fired,0,85.0,0.27,0.27,0,1,28,0.865,1.63,-0.03,1,0,5.0
AAPL,2025-03-11,10:56,put,C,fired,0,86.0,0.438,0.438,0,1,29,0.868,2.41,-0.03,1,0,5.0
AAPL,2025-03-11,14:54,put,D,skipped_d,0,324.0,0.072,0.072,0,1,30,0.044,2.08,-0.03,1,0,5.0
AAPL,2025-03-11,14:56,put,C,fired,0,326.0,0.302,0.302,0,1,31,0.605,2.14,-0.03,1,0,5.0
AAPL,2025-03-11,15:05,put,D,skipped_d,0,335.0,0.031,0.031,0,1,32,0.735,3.61,-0.03,1,0,5.0
AAPL,2025-03-11,15:06,put,D,skipped_d,0,336.0,0.004,0.004,0,0,33,0.837,2.92,-0.03,1,0,5.0
AAPL,2025-03-11,15:11,put,D,skipped_d,0,341.0,0.115,0.07,0,1,34,0.827,1.98,-0.03,1,0,5.0
AAPL,2025-03-11,15:12,put,C,fired,0,342.0,0.203,0.203,0,1,35,0.637,2.4,-0.03,1,0,5.0
AAPL,2025-03-11,15:12,put,C,fired,0,342.0,0.248,0.203,0,1,36,0.637,2.4,-0.03,1,0,5.0
AAPL,2025-03-11,15:14,call,D,skipped_d,0,344.0,0.291,0.281,2,0,3,0.705,1.57,-0.03,0,0,3.4
AAPL,2025-03-11,15:14,put,C,fired,0,344.0,0.281,0.281,0,1,37,0.705,1.57,-0.03,1,0,5.0
AAPL,2025-03-11,15:14,put,C,fired,0,344.0,0.327,0.281,0,1,38,0.705,1.57,-0.03,1,0,5.0
AAPL,2025-03-11,15:15,call,C,fired,0,345.0,0.302,0.27,2,0,4,0.156,1.32,-0.03,0,0,3.24
AAPL,2025-06-04,09:37,call,B,fired,0,7.0,0.274,0.142,0,1,1,0.74,2.41,0.69,1,0,5.0
AAPL,2025-06-04,09:37,call,C,fired,0,7.0,0.259,0.142,0,1,2,0.74,2.41,0.69,1,0,5.0
AAPL,2025-06-04,10:53,call,D,skipped_d,0,83.0,0.034,0.034,0,1,3,0.255,1.65,0.69,1,0,5.0
AAPL,2025-06-04,10:54,call,D,skipped_d,0,84.0,0.0,0.0,0,1,4,0.438,1.77,0.69,1,0,5.0
AAPL,2025-06-04,10:55,call,D,skipped_d,0,85.0,0.064,0.064,0,1,5,0.558,1.58,0.69,1,0,5.0
AAPL,2025-06-04,10:58,call,D,skipped_d,0,88.0,0.074,0.074,0,1,6,0.714,1.4,0.69,1,0,5.0
AAPL,2025-06-04,11:31,call,D,skipped_d,0,121.0,0.025,0.025,0,1,7,0.452,2.25,0.69,1,0,5.0
AAPL,2025-06-04,11:34,call,D,skipped_d,0,124.0,0.079,0.079,0,1,8,0.576,1.08,0.69,1,0,5.0
AAPL,2025-06-04,13:29,call,D,skipped_d,0,239.0,0.032,0.175,0,0,9,0.467,1.52,0.69,1,0,5.0
AAPL,2025-09-16,09:41,call,D,skipped_d,1,11.0,0.013,0.013,0,0,1,0.024,2.16,0.68,1,0,5.0
AAPL,2025-09-16,09:43,call,C,fired,1,13.0,0.24,0.046,2,0,2,0.652,1.69,0.68,1,0,5.0
AAPL,2025-09-16,09:44,call,A+,fired,1,14.0,0.443,0.048,0,1,3,0.758,2.15,0.68,1,0,5.0
AAPL,2025-09-16,09:46,call,A+,fired,1,16.0,0.314,0.205,0,1,4,0.892,1.95,0.68,1,0,5.0
AAPL,2025-09-16,09:46,call,A+,fired,1,16.0,0.205,0.205,0,1,5,0.892,1.95,0.68,1,0,5.0
AAPL,2025-09-16,09:49,call,A+,fired,1,19.0,0.393,0.393,0,1,6,0.637,1.82,0.68,1,0,5.0
AAPL,2025-09-16,09:49,call,C,fired,1,19.0,0.464,0.393,0,1,7,0.637,1.82,0.68,1,0,5.0
AAPL,2025-09-16,13:51,call,D,skipped_d,0,261.0,0.015,0.015,0,1,8,0.679,1.82,0.68,1,0,5.0
AAPL,2025-09-16,13:53,call,D,skipped_d,0,263.0,0.022,0.022,0,1,9,0.446,1.65,0.68,1,0,5.0
AAPL,2025-09-16,13:54,call,D,skipped_d,0,264.0,0.117,0.117,0,1,10,0.928,2.9,0.68,1,0,5.0
AAPL,2025-09-16,13:55,call,D,skipped_d,0,265.0,0.07,0.07,0,1,11,0.679,2.42,0.68,1,0,5.0
AAPL,2025-09-16,13:58,call,D,skipped_d,0,268.0,0.094,0.069,0,1,12,0.5,1.14,0.68,1,0,5.0
AAPL,2025-09-16,14:00,call,D,skipped_d,0,270.0,0.067,0.042,0,1,13,0.265,1.21,0.68,1,0,5.0
AAPL,2025-09-16,15:55,call,D,skipped_d,0,385.0,0.096,0.096,0,1,14,0.455,5.05,0.68,1,0,5.0
AAPL,2025-09-16,15:56,call,D,skipped_d,0,386.0,0.027,0.027,0,1,15,0.687,4.26,0.68,1,0,5.0
AAPL,2025-09-16,15:57,call,D,skipped_d,0,387.0,0.048,0.048,0,1,16,0.256,3.16,0.68,1,0,5.0
AAPL,2025-09-16,15:58,call,D,skipped_d,0,388.0,0.004,0.004,0,1,17,0.686,1.23,0.68,1,0,5.0
AAPL,2025-09-26,09:41,call,B,fired,0,11.0,0.184,0.184,0,0,1,0.643,1.65,0.44,1,0,2.47
AAPL,2025-09-26,10:12,call,D,skipped_d,0,42.0,0.067,0.067,0,0,2,0.735,2.32,0.44,1,0,5.0
AAPL,2025-09-26,10:17,call,D,skipped_d,0,47.0,0.008,0.008,0,0,3,0.786,1.39,0.44,1,0,5.0
AAPL,2025-09-26,10:41,call,D,skipped_d,0,71.0,0.104,0.104,0,0,4,1.0,2.05,0.44,1,0,5.0
AAPL,2025-09-26,10:42,call,C,fired,0,72.0,0.172,0.172,0,0,5,0.616,2.7,0.44,1,0,2.7
AAPL,2025-09-26,10:43,call,C,fired,0,73.0,0.231,0.231,1,0,6,0.571,2.28,0.44,1,0,2.56
AAPL,2025-09-26,10:56,call,D,skipped_d,0,86.0,0.039,0.039,0,0,7,0.36,1.43,0.44,1,0,5.0
AAPL,2025-09-26,11:02,call,D,skipped_d,0,92.0,0.017,0.017,0,0,8,0.757,1.13,0.44,1,0,5.0
AAPL,2025-09-26,11:03,call,D,skipped_d,0,93.0,0.082,0.082,0,0,9,0.64,2.05,0.44,1,0,5.0
AAPL,2025-09-26,11:06,call,D,skipped_d,0,96.0,0.027,0.027,0,0,10,0.378,2.09,0.44,1,0,5.0
AAPL,2025-09-26,11:07,call,D,skipped_d,0,97.0,0.129,0.129,0,0,11,0.848,2.22,0.44,1,0,3.95
AAPL,2025-09-26,11:49,call,C,fired,0,139.0,0.164,0.164,0,0,12,0.833,2.07,0.44,1,0,2.88
AAPL,2025-09-26,12:07,call,D,skipped_d,0,157.0,0.031,0.031,0,0,13,0.238,1.97,0.44,1,0,5.0
AAPL,2025-09-26,12:08,call,D,skipped_d,0,158.0,0.006,0.006,0,0,14,0.606,1.3,0.44,1,0,5.0
AAPL,2025-09-26,12:09,call,D,skipped_d,0,159.0,0.035,0.035,0,0,15,0.652,1.31,0.44,1,0,5.0
AAPL,2025-09-26,12:17,call,D,skipped_d,0,167.0,0.012,0.012,0,0,16,0.361,1.69,0.44,1,0,5.0
AAPL,2025-09-26,12:18,call,D,skipped_d,0,168.0,0.016,0.016,0,0,17,0.0,1.41,0.44,1,0,5.0
AAPL,2025-09-26,12:19,call,D,skipped_d,0,169.0,0.078,0.078,0,0,18,0.943,2.13,0.44,1,0,5.0
AAPL,2025-09-26,12:20,call,D,skipped_d,0,170.0,0.125,0.125,0,0,19,0.664,2.51,0.44,1,0,4.09
AAPL,2025-09-26,12:33,call,D,skipped_d,0,183.0,0.039,0.18,0,0,20,0.788,2.25,0.44,1,0,5.0
AAPL,2025-09-26,13:13,call,D,skipped_d,0,223.0,0.06,0.06,0,0,21,0.688,2.88,0.44,1,0,2.03
AAPL,2025-09-26,13:44,call,D,skipped_d,0,254.0,0.016,0.016,0,0,22,0.362,1.8,0.44,1,0,5.0
AAPL,2025-09-26,15:37,call,D,skipped_d,0,367.0,0.035,0.035,0,0,23,0.501,2.57,0.44,1,0,5.0
AAPL,2025-09-26,15:38,call,D,skipped_d,0,368.0,0.016,0.016,0,0,24,0.429,2.01,0.44,1,0,5.0
AAPL,2025-09-26,15:40,call,D,skipped_d,0,370.0,0.004,0.004,0,0,25,0.364,1.39,0.44,1,0,5.0
AAPL,2025-09-26,15:42,call,D,skipped_d,0,372.0,0.037,0.037,0,0,26,0.991,1.69,0.44,1,0,5.0
AAPL,2025-09-26,15:50,call,D,skipped_d,0,380.0,0.02,0.02,0,0,27,0.727,2.2,0.44,1,0,5.0
AAPL,2025-09-26,15:54,call,D,skipped_d,0,384.0,0.067,0.067,0,0,28,0.588,2.85,0.44,1,0,5.0
AAPL,2025-09-26,15:55,call,D,skipped_d,0,385.0,0.114,0.114,0,0,29,0.688,3.28,0.44,1,0,4.62
AAPL,2025-09-26,15:56,call,D,skipped_d,0,386.0,0.051,0.051,0,0,30,0.321,3.23,0.44,1,0,5.0
AAPL,2025-09-26,15:57,call,D,skipped_d,0,387.0,0.104,0.104,0,0,31,0.528,3.07,0.44,1,0,5.0
AAPL,2025-10-03,09:38,call,B,fired,0,8.0,0.533,0.025,1,0,1,0.702,1.77,0.13,1,0,5.0
AAPL,2025-10-03,09:48,call,D,skipped_d,1,18.0,0.101,0.101,0,1,2,0.061,1.59,0.13,1,0,5.0
AAPL,2025-10-03,09:51,call,A+,fired,1,21.0,0.205,0.205,0,1,3,0.782,1.0,0.13,1,0,5.0
AAPL,2025-10-03,10:00,call,D,skipped_d,0,30.0,0.058,0.012,1,0,4,0.205,2.73,0.13,1,0,5.0
AAPL,2025-10-03,10:04,call,D,skipped_d,1,34.0,0.039,0.031,1,0,5,0.893,1.94,0.13,1,0,5.0
AAPL,2025-10-03,10:06,call,C,fired,1,36.0,0.184,0.114,0,1,6,0.732,1.54,0.13,1,0,5.0
AAPL,2025-10-03,10:09,call,D,skipped_d,1,39.0,0.112,0.112,0,1,7,0.667,1.01,0.13,1,0,5.0
AAPL,2025-10-03,10:20,call,D,skipped_d,0,50.0,0.015,0.015,0,1,8,0.696,0.74,0.13,1,0,5.0
AAPL,2025-10-03,10:21,call,D,skipped_d,0,51.0,0.133,0.133,0,1,9,0.706,1.48,0.13,1,0,5.0
AAPL,2025-10-03,10:25,call,D,skipped_d,0,55.0,0.027,0.027,0,1,10,0.498,1.61,0.13,1,0,5.0
AAPL,2025-10-03,10:26,call,D,skipped_d,0,56.0,0.081,0.081,0,1,11,0.405,1.67,0.13,1,0,5.0
AAPL,2025-10-03,10:28,call,D,skipped_d,0,58.0,0.021,0.021,0,1,12,0.264,1.76,0.13,1,0,5.0
AAPL,2025-10-03,10:37,call,D,skipped_d,0,67.0,0.059,0.011,1,0,13,0.593,1.06,0.13,1,0,5.0
AAPL,2025-10-03,10:39,call,D,skipped_d,0,69.0,0.015,0.015,0,1,14,0.012,1.48,0.13,1,0,5.0
AAPL,2025-10-03,10:40,call,D,skipped_d,0,70.0,0.118,0.118,0,1,15,0.825,1.79,0.13,1,0,5.0
AAPL,2025-10-03,10:40,call,C,fired,0,70.0,0.187,0.118,0,1,16,0.825,1.79,0.13,1,0,5.0
AAPL,2025-10-03,10:41,call,C,skipped_tight_stop,0,71.0,0.153,0.153,0,1,17,0.577,2.11,0.13,1,0,5.0
AAPL,2025-10-03,10:42,call,C,fired,0,72.0,0.188,0.188,0,1,18,0.731,1.85,0.13,1,0,5.0
AAPL,2025-10-03,10:45,call,D,skipped_d,0,75.0,0.048,0.048,0,1,19,0.658,2.29,0.13,1,0,5.0
AAPL,2025-10-03,10:47,call,D,skipped_d,0,77.0,0.096,0.035,0,1,20,0.455,0.98,0.13,1,0,5.0
AAPL,2025-10-03,10:49,call,D,skipped_d,0,79.0,0.05,0.019,1,0,21,0.374,1.56,0.13,1,0,5.0
AAPL,2025-10-03,10:51,call,D,skipped_d,0,81.0,0.004,0.004,0,1,22,0.214,1.68,0.13,1,0,5.0
AAPL,2025-10-03,10:52,call,D,skipped_d,0,82.0,0.021,0.021,0,0,23,0.605,1.74,0.13,1,0,2.27
AAPL,2025-10-03,10:53,call,D,skipped_d,0,83.0,0.058,0.012,1,0,24,0.365,2.06,0.13,1,0,5.0
AAPL,2025-10-03,10:54,call,D,skipped_d,0,84.0,0.066,0.066,0,1,25,0.806,2.12,0.13,1,0,5.0
AAPL,2025-10-03,10:54,call,D,skipped_d,0,84.0,0.135,0.066,0,1,26,0.806,2.12,0.13,1,0,5.0
